gene,influence
PMS2P4,1.25E-03
PPP1R3D,1.25E-03
PPP2R2A,1.25E-03
PRKAR1B,1.25E-03
PRND,1.25E-03
PRPF31,1.25E-03
PRPF38B,1.25E-03
PRPF39,1.25E-03
PRSS16,1.25E-03
PSMA2,1.25E-03
PSMB4,1.25E-03
PTGFR,1.25E-03
PYCR1,1.25E-03
QRSL1,1.25E-03
RAB20,1.25E-03
RCAN1,1.25E-03
RFPL3S,1.25E-03
RGS4,1.25E-03
RING1,1.25E-03
ROCK1,1.25E-03
ROM1,1.25E-03
RPH3AL,1.25E-03
RPL18A /// SNORA68,1.25E-03
RPL22,1.25E-03
RPL7,1.25E-03
RRN3P1,1.25E-03
RTCB,1.25E-03
S100A1,1.25E-03
SAR1A,1.25E-03
SCAF11,1.25E-03
SCML1,1.25E-03
SEL1L,1.25E-03
SETD5,1.25E-03
SH2D4A,1.25E-03
SH3GL2,1.25E-03
SLC25A32,1.25E-03
SLC2A9,1.25E-03
SLC38A6,1.25E-03
SMCO4,1.25E-03
SMURF2,1.25E-03
SOS2,1.25E-03
SSR2,1.25E-03
ST8SIA2,1.25E-03
STX5,1.25E-03
SYT13,1.25E-03
TFB2M,1.25E-03
TGM2,1.25E-03
TLE6,1.25E-03
TMEM168,1.25E-03
TMEM242,1.25E-03
TMEM251,1.25E-03
TMEM53,1.25E-03
TMEM59,1.25E-03
TMEM87A,1.25E-03
TMLHE,1.25E-03
TMPRSS6,1.25E-03
TNFSF12-TNFSF13 /// TNFSF13,1.25E-03
TP53TG5,1.25E-03
TPBG,1.25E-03
TTI2,1.25E-03
UTP6,1.25E-03
VKORC1,1.25E-03
VPS35,1.25E-03
ZDHHC11 /// ZDHHC11B,1.25E-03
ZDHHC3,1.25E-03
ZMIZ1,1.25E-03
ZMYM6,1.25E-03
ZNF322,1.25E-03
ZNF611,1.25E-03
ZWILCH,1.25E-03
ABCD2,1.24E-03
ACKR2,1.24E-03
ADAMTS5,1.24E-03
ADCYAP1R1,1.24E-03
AGO2 /// CASC7 /// CASC7 /// DQ574852,1.24E-03
AGTPBP1,1.24E-03
ALDH2,1.24E-03
ANAPC10,1.24E-03
ANK2,1.24E-03
ANKRD17,1.24E-03
ANXA9,1.24E-03
AP4E1,1.24E-03
APBA3,1.24E-03
ATG101,1.24E-03
ATG16L1,1.24E-03
ATP6AP1,1.24E-03
BRAF /// KIAA1549,1.24E-03
BTG2,1.24E-03
C6,1.24E-03
C7orf43,1.24E-03
CA3,1.24E-03
CAPN11,1.24E-03
CASP10,1.24E-03
CBLN1,1.24E-03
CCNG2,1.24E-03
CDC42EP1,1.24E-03
CDK7,1.24E-03
CEACAM5,1.24E-03
CHMP1A,1.24E-03
CLDN22 /// WWC2,1.24E-03
CLTA,1.24E-03
CMKLR1,1.24E-03
CNNM3,1.24E-03
COMMD9,1.24E-03
COPS2,1.24E-03
COTL1,1.24E-03
COX10,1.24E-03
CPED1,1.24E-03
CPNE7,1.24E-03
CTBS,1.24E-03
CTDSPL,1.24E-03
CXADR,1.24E-03
CXXC4,1.24E-03
DENND2A,1.24E-03
DENND5A,1.24E-03
DHTKD1,1.24E-03
DIO3,1.24E-03
DNAJC3,1.24E-03
DROSHA,1.24E-03
DTL,1.24E-03
DUS4L,1.24E-03
EFNA3,1.24E-03
EFNB2,1.24E-03
EIF3E,1.24E-03
ELP4,1.24E-03
EVC,1.24E-03
FAN1,1.24E-03
FBN2,1.24E-03
FLT1,1.24E-03
FNBP1,1.24E-03
FTH1P5,1.24E-03
GAL3ST4,1.24E-03
GCLM,1.24E-03
GGT1 /// GGT2 /// GGTLC1 /// GGTLC2,1.24E-03
GINS4,1.24E-03
GIPC2,1.24E-03
GIT2,1.24E-03
GPRIN2,1.24E-03
GRHL2,1.24E-03
GRIA3,1.24E-03
GRIK4,1.24E-03
GTF3C5,1.24E-03
GZMA,1.24E-03
H2BFS,1.24E-03
HAUS4 /// MIR4707,1.24E-03
HELZ,1.24E-03
HIRA,1.24E-03
HIST1H2AG /// HIST1H2AH /// HIST1H2AI /// HIST1H2AK /// HIST1H2AL /// HIST1H2AM,1.24E-03
HIST1H2BD,1.24E-03
HIST1H2BE,1.24E-03
HLCS,1.24E-03
HSPA8 /// SNORD14C /// SNORD14D,1.24E-03
IKZF5,1.24E-03
INHBB,1.24E-03
ITPR1,1.24E-03
JUP,1.24E-03
KCNJ15,1.24E-03
KCNQ1,1.24E-03
KCTD17,1.24E-03
KRT7,1.24E-03
KRT81,1.24E-03
LARP7,1.24E-03
LARS2,1.24E-03
LFNG,1.24E-03
LONRF3,1.24E-03
LTN1,1.24E-03
LY6D,1.24E-03
MADCAM1,1.24E-03
MIR1244-3,1.24E-03
MYBPC1,1.24E-03
NDC1,1.24E-03
NDUFA1,1.24E-03
NETO2,1.24E-03
NME7,1.24E-03
NOD1,1.24E-03
NR1D2,1.24E-03
NRIP3,1.24E-03
NUDT11,1.24E-03
NUP153,1.24E-03
OAS3,1.24E-03
OXTR,1.24E-03
PABPC3,1.24E-03
PAQR3,1.24E-03
PCBP2,1.24E-03
PDPK1,1.24E-03
PECAM1,1.24E-03
PEG3,1.24E-03
PGAP3,1.24E-03
PHTF1,1.24E-03
PI15,1.24E-03
PIAS3,1.24E-03
PIGO,1.24E-03
PIR,1.24E-03
POFUT1,1.24E-03
POGZ,1.24E-03
POLR1B,1.24E-03
PPDPF,1.24E-03
PPM1H,1.24E-03
PPP1R13L,1.24E-03
PSMC3,1.24E-03
PSMD10,1.24E-03
PSMD7,1.24E-03
PTK7,1.24E-03
PTPRCAP,1.24E-03
PYGL,1.24E-03
RAB1B,1.24E-03
RAD23A,1.24E-03
RASGRP1,1.24E-03
RBFA,1.24E-03
RBP4,1.24E-03
RCBTB1,1.24E-03
RDH16,1.24E-03
RECK,1.24E-03
REM1,1.24E-03
RIBC2,1.24E-03
RPL10L,1.24E-03
RPS12,1.24E-03
RPS6KA2,1.24E-03
S100A9,1.24E-03
SEC63,1.24E-03
SECTM1,1.24E-03
SERHL2,1.24E-03
SETD1A,1.24E-03
SFTPD,1.24E-03
SHMT1,1.24E-03
SIRPB1,1.24E-03
SLC16A5,1.24E-03
SLC38A1,1.24E-03
SMAD9,1.24E-03
SMG7,1.24E-03
SORT1,1.24E-03
SPCS2,1.24E-03
SRP54,1.24E-03
STRADA,1.24E-03
TDG,1.24E-03
TEX264,1.24E-03
TLR3,1.24E-03
TMEM30A,1.24E-03
TMSB4X,1.24E-03
TPSB2,1.24E-03
TSC2,1.24E-03
UBA5,1.24E-03
UBR7,1.24E-03
UBXN4,1.24E-03
UNC119,1.24E-03
UPF3B,1.24E-03
XYLT2,1.24E-03
ZNF586,1.24E-03
ZNF706,1.24E-03
ZSCAN2,1.24E-03
ABLIM1,1.23E-03
ACE,1.23E-03
ADCY6,1.23E-03
AKAP6,1.23E-03
AKR1A1,1.23E-03
ALAS1,1.23E-03
ALOX15,1.23E-03
ALOXE3,1.23E-03
ANKRD2,1.23E-03
ANTXR1,1.23E-03
ANXA11,1.23E-03
ARMC2-AS1 /// ATP5J2,1.23E-03
ARMCX3,1.23E-03
ATG4A,1.23E-03
ATP6V0C,1.23E-03
B3GALNT1,1.23E-03
BAD,1.23E-03
C11orf68,1.23E-03
C17orf80,1.23E-03
C7orf55-LUC7L2 /// LUC7L2,1.23E-03
CAAP1,1.23E-03
CAPZB,1.23E-03
CBY1,1.23E-03
CCDC121,1.23E-03
CCL25,1.23E-03
CCNT1,1.23E-03
CDKN1A,1.23E-03
CELSR3,1.23E-03
CENPJ,1.23E-03
CITED2,1.23E-03
COBL,1.23E-03
COPS8,1.23E-03
CPM,1.23E-03
CSNK2A2,1.23E-03
CTBP2,1.23E-03
CUL9,1.23E-03
CXorf40A,1.23E-03
DAPK2,1.23E-03
DCTN1,1.23E-03
DKK3,1.23E-03
DNASE1L1,1.23E-03
DOK5,1.23E-03
DPEP1,1.23E-03
DPEP2,1.23E-03
EDN3,1.23E-03
EIF4E,1.23E-03
EIF4E2,1.23E-03
ELL2,1.23E-03
EMP2,1.23E-03
EPB41L3,1.23E-03
EPO,1.23E-03
FBL,1.23E-03
FCER2,1.23E-03
FECH,1.23E-03
FHL5,1.23E-03
GADD45G,1.23E-03
GPATCH4,1.23E-03
GPM6A,1.23E-03
GRAMD1B,1.23E-03
GTPBP8,1.23E-03
GZMM,1.23E-03
HADHA,1.23E-03
HAUS2,1.23E-03
HAUS7,1.23E-03
HECA,1.23E-03
IFIT3,1.23E-03
INPP5K,1.23E-03
ITGA4,1.23E-03
JRKL,1.23E-03
KLHL28,1.23E-03
LAMTOR5,1.23E-03
LINC00963,1.23E-03
LRRC36,1.23E-03
MAP2K4,1.23E-03
MCM3AP-AS1,1.23E-03
MED20,1.23E-03
MIOS,1.23E-03
MPDZ,1.23E-03
MPPED2,1.23E-03
MRPL13,1.23E-03
MRS2,1.23E-03
MSRA,1.23E-03
MTMR1,1.23E-03
MTMR7,1.23E-03
MTMR9,1.23E-03
NFKBIE,1.23E-03
NIPAL3,1.23E-03
NPHP1,1.23E-03
NRGN,1.23E-03
NUCB2,1.23E-03
NUSAP1,1.23E-03
OGFOD1,1.23E-03
OR2B6,1.23E-03
OS9,1.23E-03
P2RY6,1.23E-03
PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2,1.23E-03
PCDHB8,1.23E-03
PCTP,1.23E-03
PDE6G,1.23E-03
PDE8A,1.23E-03
PDIA6,1.23E-03
PFKFB4,1.23E-03
PHC1,1.23E-03
PLA2G15,1.23E-03
PLEKHA8P1,1.23E-03
PLVAP,1.23E-03
POLR3K,1.23E-03
PSMD12,1.23E-03
PTCD3,1.23E-03
PTPN12,1.23E-03
PVRIG,1.23E-03
RCN2,1.23E-03
RIT1,1.23E-03
RNF125,1.23E-03
RNF208,1.23E-03
RNF43,1.23E-03
RPL29P7 /// RPL29P7,1.23E-03
RPL32,1.23E-03
RPS17,1.23E-03
RRAS2,1.23E-03
SAMM50,1.23E-03
SDAD1,1.23E-03
SEZ6L,1.23E-03
SFSWAP,1.23E-03
SKP2,1.23E-03
SLC15A3,1.23E-03
SLC17A5,1.23E-03
SLC31A1,1.23E-03
SLC4A2,1.23E-03
SLTM,1.23E-03
SORBS2,1.23E-03
SPATA1,1.23E-03
SPG21,1.23E-03
SPRY2,1.23E-03
SPTBN4,1.23E-03
SRPRB,1.23E-03
STARD3,1.23E-03
STK17B,1.23E-03
TAF12,1.23E-03
TAF7L,1.23E-03
TBC1D16,1.23E-03
TBK1,1.23E-03
TELO2,1.23E-03
THAP4,1.23E-03
TIMM44,1.23E-03
TIMM50,1.23E-03
TLN2,1.23E-03
TMEM183A /// TMEM183B,1.23E-03
TRAPPC8,1.23E-03
TRAV12-2,1.23E-03
TRIM36,1.23E-03
TXN,1.23E-03
UBE2D2,1.23E-03
UBE2I,1.23E-03
UBE2J1,1.23E-03
UGGT1,1.23E-03
UTP18,1.23E-03
VAT1,1.23E-03
VAV3,1.23E-03
VIM,1.23E-03
WDR48,1.23E-03
XDH,1.23E-03
ZNF629,1.23E-03
ZNF646,1.23E-03
ZNF780A /// ZNF780B,1.23E-03
ACKR1,1.22E-03
ACO1,1.22E-03
ACR,1.22E-03
AGBL2,1.22E-03
AGO1,1.22E-03
ALDH1A3,1.22E-03
AMN,1.22E-03
ANKFY1,1.22E-03
ANO1,1.22E-03
ATAD5,1.22E-03
ATP8A1,1.22E-03
BAG6,1.22E-03
BCAS3,1.22E-03
BCL7A,1.22E-03
C15orf39,1.22E-03
CACNG1,1.22E-03
CASD1,1.22E-03
CCT5,1.22E-03
CD9,1.22E-03
CDKN2A,1.22E-03
CEP112,1.22E-03
CGREF1,1.22E-03
CHD9,1.22E-03
CLASP1,1.22E-03
CLDN10,1.22E-03
CLIC1P1 /// CLIC1P1,1.22E-03
CLU,1.22E-03
CNTN1,1.22E-03
CREB3L2,1.22E-03
CRTAM,1.22E-03
CRY1,1.22E-03
CRYM,1.22E-03
CSTF3,1.22E-03
CTNS,1.22E-03
CYP7B1,1.22E-03
CYTH2,1.22E-03
DDN,1.22E-03
DDR2,1.22E-03
DLC1,1.22E-03
DLGAP5,1.22E-03
DNAJC24,1.22E-03
DPF3,1.22E-03
DPH2,1.22E-03
DPM1,1.22E-03
DSP,1.22E-03
DUSP26,1.22E-03
EGFL7,1.22E-03
ENPP1,1.22E-03
EPB41L1,1.22E-03
EPM2AIP1,1.22E-03
FADD,1.22E-03
FAM46A,1.22E-03
FAM90A1,1.22E-03
FASTK,1.22E-03
FBXO46,1.22E-03
FBXO5,1.22E-03
FCRL2,1.22E-03
FGD2,1.22E-03
FGF2,1.22E-03
FGR,1.22E-03
FLRT1,1.22E-03
FOLH1B,1.22E-03
FSCN1,1.22E-03
FURIN,1.22E-03
GAL3ST1,1.22E-03
GHR,1.22E-03
GLUD2,1.22E-03
GPC1,1.22E-03
GPER1,1.22E-03
GPHN,1.22E-03
GPSM3,1.22E-03
GRK4,1.22E-03
GUSBP11,1.22E-03
HAS1,1.22E-03
HEATR1,1.22E-03
HLA-G,1.22E-03
HMOX1,1.22E-03
HOMER2,1.22E-03
HYAL2,1.22E-03
ICK,1.22E-03
ID3,1.22E-03
IFT22,1.22E-03
IGLV4-60 /// IGLV4-60,1.22E-03
IL16,1.22E-03
IL17RB,1.22E-03
IL1R2,1.22E-03
IQCC,1.22E-03
ITIH4,1.22E-03
ITPKA,1.22E-03
KCNC3,1.22E-03
KCNJ10,1.22E-03
KHNYN,1.22E-03
KIF18A,1.22E-03
KRT8P12,1.22E-03
LBR,1.22E-03
LEPROT,1.22E-03
LGR4,1.22E-03
LIAS,1.22E-03
LINC00939,1.22E-03
LTBP1,1.22E-03
LY75,1.22E-03
LZTR1,1.22E-03
MAN2A2,1.22E-03
METTL22,1.22E-03
MLH3,1.22E-03
MMP11,1.22E-03
MMP3,1.22E-03
MTCL1,1.22E-03
MTMR12,1.22E-03
MXD1,1.22E-03
MYLPF,1.22E-03
MYO18A /// TIAF1,1.22E-03
MYO9B,1.22E-03
NADK,1.22E-03
NMB,1.22E-03
NMNAT2,1.22E-03
NOL11,1.22E-03
NOP14-AS1,1.22E-03
NPEPL1,1.22E-03
NSMCE4A,1.22E-03
NT5DC3,1.22E-03
NUP155,1.22E-03
OAZ3,1.22E-03
OSBPL9,1.22E-03
P2RX2,1.22E-03
PCBP1,1.22E-03
PFDN5,1.22E-03
PGAP1,1.22E-03
PHYH,1.22E-03
PITRM1,1.22E-03
PLCL2,1.22E-03
PNMA2,1.22E-03
PNPO,1.22E-03
POLDIP3,1.22E-03
POLR3D,1.22E-03
PRKAR2A,1.22E-03
PSMA1,1.22E-03
PTDSS1,1.22E-03
PTPN18,1.22E-03
PTPN7,1.22E-03
RAB14,1.22E-03
RAB40AL,1.22E-03
RAD51B,1.22E-03
RAG2,1.22E-03
RARRES2,1.22E-03
RBM23,1.22E-03
RHOBTB3,1.22E-03
RND3,1.22E-03
RPS6KB2,1.22E-03
RRS1,1.22E-03
RUNDC3B,1.22E-03
S100A3,1.22E-03
S100PBP,1.22E-03
S1PR5,1.22E-03
SAT1,1.22E-03
SCAND2P,1.22E-03
SCPEP1,1.22E-03
SEMA4A,1.22E-03
SEMA6D,1.22E-03
SERP1,1.22E-03
SET,1.22E-03
SGCB,1.22E-03
SHBG,1.22E-03
SIRT6,1.22E-03
SLC25A42,1.22E-03
SMIM7,1.22E-03
SPHK1,1.22E-03
SRPX2,1.22E-03
SSH1,1.22E-03
STAP1,1.22E-03
SYN2,1.22E-03
TAF10,1.22E-03
TAOK1,1.22E-03
TENM3,1.22E-03
TEP1,1.22E-03
TESK1,1.22E-03
TJAP1,1.22E-03
TMBIM4,1.22E-03
TMEM127,1.22E-03
TMEM248,1.22E-03
TMEM39A,1.22E-03
TOP2A,1.22E-03
TRAF3IP1,1.22E-03
TRAPPC9,1.22E-03
TRIM34 /// TRIM6-TRIM34,1.22E-03
TRIM52,1.22E-03
TTC38,1.22E-03
TUBB3,1.22E-03
TYW1,1.22E-03
UFL1,1.22E-03
WARS,1.22E-03
WISP3,1.22E-03
WSB1,1.22E-03
WT1-AS,1.22E-03
ZKSCAN7,1.22E-03
ZNF391,1.22E-03
ZNF443,1.22E-03
ZNF480,1.22E-03
ZNF767P,1.22E-03
ZNF780B,1.22E-03
AACS,1.21E-03
ABI2,1.21E-03
ABT1,1.21E-03
ACSM3,1.21E-03
ADAM10,1.21E-03
AKTIP,1.21E-03
ALDH5A1,1.21E-03
AP1B1,1.21E-03
APC,1.21E-03
AQP9,1.21E-03
ARF6,1.21E-03
ASB13,1.21E-03
ASH1L,1.21E-03
ATP6V0D1,1.21E-03
ATP6V1G1,1.21E-03
B3GALT2,1.21E-03
BAG4,1.21E-03
BBC3 /// MIR3190 /// MIR3191,1.21E-03
BDH1,1.21E-03
BLZF1,1.21E-03
C1GALT1,1.21E-03
C1orf112,1.21E-03
C1orf116,1.21E-03
C21orf33,1.21E-03
C21orf59,1.21E-03
CBX5,1.21E-03
CBX7,1.21E-03
CCR10,1.21E-03
CD180,1.21E-03
CDHR1,1.21E-03
CDK20,1.21E-03
CDKL3,1.21E-03
CEACAM7,1.21E-03
CERS2,1.21E-03
CFDP1,1.21E-03
CHAD,1.21E-03
CHD4,1.21E-03
CHRDL1,1.21E-03
CHRNB2,1.21E-03
CKS2,1.21E-03
CLCNKB,1.21E-03
CLDN9,1.21E-03
COLEC12,1.21E-03
COMMD4,1.21E-03
COX7A1,1.21E-03
CPSF4,1.21E-03
CXCL10,1.21E-03
CXCL3,1.21E-03
CYBA,1.21E-03
CYTH3,1.21E-03
DAB1,1.21E-03
DDIT4,1.21E-03
DEF8,1.21E-03
DEFB1,1.21E-03
DGKI,1.21E-03
DHRS7B,1.21E-03
DHX35,1.21E-03
DIS3,1.21E-03
DLK2,1.21E-03
DNAJB4,1.21E-03
DUSP12,1.21E-03
DYRK3,1.21E-03
ECE2,1.21E-03
EDC3,1.21E-03
EFHC2,1.21E-03
EHHADH,1.21E-03
ENDOU,1.21E-03
ENY2,1.21E-03
EPPK1,1.21E-03
EPS15L1,1.21E-03
EXOSC10,1.21E-03
EXTL1,1.21E-03
EYA3,1.21E-03
FAM117A,1.21E-03
FAM32A,1.21E-03
FBXO2,1.21E-03
FES,1.21E-03
FGGY,1.21E-03
FOLR2,1.21E-03
FOXN2,1.21E-03
FUT2,1.21E-03
GCSH /// LOC101060817,1.21E-03
GDF15,1.21E-03
GFPT2,1.21E-03
GGH,1.21E-03
GHRH,1.21E-03
GLT8D2,1.21E-03
GLYAT,1.21E-03
GMPS,1.21E-03
GPATCH2,1.21E-03
GPM6B,1.21E-03
GRB2,1.21E-03
GRIN2C,1.21E-03
GSTP1,1.21E-03
HBB,1.21E-03
HIST1H1T,1.21E-03
HIVEP3,1.21E-03
HRASLS2,1.21E-03
HSPA4,1.21E-03
HSPE1,1.21E-03
HYI,1.21E-03
IBA57,1.21E-03
IER2,1.21E-03
IMPA1,1.21E-03
ITGA9,1.21E-03
JPH3,1.21E-03
KANSL2,1.21E-03
KLC2,1.21E-03
KLK12,1.21E-03
LAIR2,1.21E-03
LIMS1 /// LIMS3L,1.21E-03
LINC00623 /// LINC00869,1.21E-03
LPCAT3,1.21E-03
LPL,1.21E-03
LRP6,1.21E-03
LRPAP1,1.21E-03
MADD,1.21E-03
MAGEL2,1.21E-03
MAGI1,1.21E-03
MAP1A,1.21E-03
MDH1,1.21E-03
MMACHC,1.21E-03
MMRN1,1.21E-03
MPC1,1.21E-03
MTMR3,1.21E-03
MYH10,1.21E-03
MYL5,1.21E-03
MYO16,1.21E-03
MYO1D,1.21E-03
NAT9,1.21E-03
NCAPD3,1.21E-03
NCAPH2,1.21E-03
NELFB,1.21E-03
NOL9,1.21E-03
NPM1P22 /// NPM1P22,1.21E-03
NRTN,1.21E-03
NSG1,1.21E-03
NUP107,1.21E-03
NXT2,1.21E-03
OBP2A,1.21E-03
OCRL,1.21E-03
OTUD7B,1.21E-03
PADI3,1.21E-03
PCSK1N,1.21E-03
PDGFRA,1.21E-03
PEX5,1.21E-03
PGF,1.21E-03
PHKA2,1.21E-03
PHKG1,1.21E-03
PIK3CG,1.21E-03
PITPNC1,1.21E-03
PLEK,1.21E-03
PLEKHA4,1.21E-03
PMEL,1.21E-03
PMS2P3,1.21E-03
POLQ,1.21E-03
POLR2F,1.21E-03
POP1,1.21E-03
PPRC1,1.21E-03
PRB3,1.21E-03
PRKAR1A,1.21E-03
PROSER1,1.21E-03
PSMD3,1.21E-03
PTBP2,1.21E-03
PTCRA,1.21E-03
PTGER2,1.21E-03
PTPN21,1.21E-03
RAB13,1.21E-03
RABEP1,1.21E-03
RAPGEF6,1.21E-03
RB1,1.21E-03
RBFOX2,1.21E-03
RBM25,1.21E-03
RHOBTB2,1.21E-03
RLN1,1.21E-03
RMDN1,1.21E-03
RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,1.21E-03
RPN2,1.21E-03
RRAGC,1.21E-03
SART1,1.21E-03
SCAND1,1.21E-03
SCN8A,1.21E-03
SCP2,1.21E-03
SDHC,1.21E-03
SERPINB1,1.21E-03
SF3A3,1.21E-03
SIK2,1.21E-03
SMC1A,1.21E-03
SNTB2,1.21E-03
SREK1IP1,1.21E-03
SRSF1,1.21E-03
SSFA2,1.21E-03
ST20,1.21E-03
STRA6,1.21E-03
SYDE1,1.21E-03
TBC1D12,1.21E-03
TCEAL4,1.21E-03
TCFL5,1.21E-03
TEFM,1.21E-03
THNSL2,1.21E-03
THOC1,1.21E-03
TM4SF1,1.21E-03
TM7SF3,1.21E-03
TMA7,1.21E-03
TMEM262,1.21E-03
TNFRSF1A,1.21E-03
TNK1,1.21E-03
TNNT3,1.21E-03
TRIM25,1.21E-03
TROAP,1.21E-03
TRPV6,1.21E-03
TSPAN8,1.21E-03
TSPYL2,1.21E-03
TTC22,1.21E-03
TTC30A,1.21E-03
TTC9,1.21E-03
UBE2E3,1.21E-03
UQCRB,1.21E-03
WDR11,1.21E-03
WDR26,1.21E-03
WDR44,1.21E-03
XAB2,1.21E-03
YIPF6,1.21E-03
ZBTB20,1.21E-03
ZBTB25,1.21E-03
ZC3H4,1.21E-03
ZCCHC24,1.21E-03
ZFP69B,1.21E-03
ZNF133,1.21E-03
ZNF550,1.21E-03
ZNF750,1.21E-03
ABI1,1.20E-03
ABO,1.20E-03
ACSL5,1.20E-03
AGPAT2,1.20E-03
AGPS,1.20E-03
AKIP1,1.20E-03
ALPK1,1.20E-03
ANKMY2,1.20E-03
AP5S1,1.20E-03
APOBEC3A /// APOBEC3A_B,1.20E-03
APTX,1.20E-03
ARHGAP25,1.20E-03
ARHGEF40,1.20E-03
ARMCX4,1.20E-03
ATP13A3,1.20E-03
AURKAIP1,1.20E-03
BACE2,1.20E-03
BAK1,1.20E-03
BBS1,1.20E-03
BPNT1,1.20E-03
BRMS1,1.20E-03
C8G,1.20E-03
CALU,1.20E-03
CAPNS1,1.20E-03
CARD14,1.20E-03
CCL4,1.20E-03
CD2AP,1.20E-03
CD40,1.20E-03
CD83,1.20E-03
CDH11,1.20E-03
CDK14,1.20E-03
CDK5R1,1.20E-03
CEACAM3,1.20E-03
CEP131,1.20E-03
CHRNA5,1.20E-03
CLDN7,1.20E-03
CNTD2,1.20E-03
COPZ1,1.20E-03
CREG1,1.20E-03
CUL3,1.20E-03
CYP46A1,1.20E-03
DDRGK1,1.20E-03
DDX5 /// MIR3064 /// MIR5047,1.20E-03
DEPDC5,1.20E-03
DHPS,1.20E-03
DPYSL3,1.20E-03
DRG1,1.20E-03
DSG1,1.20E-03
ECH1,1.20E-03
EIF1AX,1.20E-03
EIF2B5,1.20E-03
ELMO2,1.20E-03
ENTPD5,1.20E-03
ERP44,1.20E-03
FAM98A,1.20E-03
FKBPL,1.20E-03
FPR1,1.20E-03
FUBP1,1.20E-03
G6PC3,1.20E-03
GLRX5,1.20E-03
GOLGA3,1.20E-03
GPR107,1.20E-03
GTF2E2,1.20E-03
GTPBP6,1.20E-03
HCP5,1.20E-03
HJURP,1.20E-03
HLA-A,1.20E-03
HLA-DPA1,1.20E-03
HYDIN /// HYDIN2 /// LOC101930373,1.20E-03
IFI44,1.20E-03
IL15RA,1.20E-03
IL22RA1,1.20E-03
IL9R,1.20E-03
IMPACT,1.20E-03
IQCK,1.20E-03
ISCU,1.20E-03
JMJD4,1.20E-03
KATNBL1,1.20E-03
KCNK2,1.20E-03
KCNK7,1.20E-03
KIF22,1.20E-03
KIR2DL4,1.20E-03
KISS1,1.20E-03
KRT76,1.20E-03
KRT84,1.20E-03
LAPTM4B,1.20E-03
LDB3,1.20E-03
LDLRAD4,1.20E-03
LGALS8,1.20E-03
LIN7A,1.20E-03
LLGL1,1.20E-03
LMO2,1.20E-03
LYRM4,1.20E-03
MAGEH1,1.20E-03
MARCO,1.20E-03
MGMT,1.20E-03
MNAT1,1.20E-03
MNDA,1.20E-03
MPP3,1.20E-03
MRPS22,1.20E-03
MSH6,1.20E-03
MTUS2,1.20E-03
MYD88,1.20E-03
MZT2B,1.20E-03
NAA40,1.20E-03
NAT10,1.20E-03
NDUFA4,1.20E-03
NDUFA6,1.20E-03
NEURL1,1.20E-03
NINJ1,1.20E-03
NLGN4X,1.20E-03
NOP10,1.20E-03
NTS,1.20E-03
NUP133,1.20E-03
OGDH,1.20E-03
OGFR,1.20E-03
OGT,1.20E-03
OTUD4,1.20E-03
P2RY10,1.20E-03
PARPBP,1.20E-03
PCNT,1.20E-03
PEF1,1.20E-03
PGAM1,1.20E-03
PHF11,1.20E-03
PHF2,1.20E-03
PICALM,1.20E-03
PJA2,1.20E-03
PLA2G3,1.20E-03
PLEKHA6,1.20E-03
PNMA3,1.20E-03
PPFIA4,1.20E-03
PPP2R3A,1.20E-03
PRKCH,1.20E-03
PTPRE,1.20E-03
PTPRN2,1.20E-03
PYCARD,1.20E-03
RAB27B,1.20E-03
RAB3B,1.20E-03
RAB3GAP2,1.20E-03
RAVER2,1.20E-03
RBBP8,1.20E-03
RERE,1.20E-03
RHOF,1.20E-03
RNASEL,1.20E-03
ROCK2,1.20E-03
RPL3,1.20E-03
RPS23,1.20E-03
RUVBL2,1.20E-03
RYK,1.20E-03
RYR3,1.20E-03
SAC3D1,1.20E-03
SCCPDH,1.20E-03
SERPINB10,1.20E-03
SETD1B,1.20E-03
SH3YL1,1.20E-03
SIGLEC5,1.20E-03
SIRT7,1.20E-03
SIT1,1.20E-03
SLC19A1,1.20E-03
SLC1A3,1.20E-03
SLC35D2,1.20E-03
SLC48A1,1.20E-03
SLC5A3,1.20E-03
SLC8B1,1.20E-03
SLC9A3,1.20E-03
SMAD2,1.20E-03
SMPDL3B,1.20E-03
SPDL1,1.20E-03
SYP,1.20E-03
TFDP3,1.20E-03
TFG,1.20E-03
TIMM17B,1.20E-03
TIPIN,1.20E-03
TJP2,1.20E-03
TMC5,1.20E-03
TMED10,1.20E-03
TMEM47,1.20E-03
TMEM51,1.20E-03
TMPO,1.20E-03
TRABD,1.20E-03
TRAF3IP2,1.20E-03
TRIM16,1.20E-03
TSC1,1.20E-03
TSR2,1.20E-03
TTI1,1.20E-03
TXNL4A,1.20E-03
UBAP1,1.20E-03
UBAP2,1.20E-03
UBE3A,1.20E-03
UCKL1,1.20E-03
USP13,1.20E-03
VRK2,1.20E-03
WDFY3,1.20E-03
WDHD1,1.20E-03
WDR45B,1.20E-03
WDR82,1.20E-03
WWC3,1.20E-03
ZFP36,1.20E-03
ZFYVE26,1.20E-03
ZMIZ2,1.20E-03
