gene,influence
NOD2,3.22E-03
PAPSS2,3.22E-03
PCSK1N,3.22E-03
PDLIM7,3.22E-03
PEX16,3.22E-03
PTPN13,3.22E-03
PTPRN,3.22E-03
RAB3A,3.22E-03
RCAN3,3.22E-03
RND2,3.22E-03
RRAGD,3.22E-03
RRP12,3.22E-03
SCN3B,3.22E-03
SSTR1,3.22E-03
STK39,3.22E-03
TCEAL4,3.22E-03
TRABD,3.22E-03
TRPC6,3.22E-03
UNC93B1,3.22E-03
WISP3,3.22E-03
ZNF236,3.22E-03
ZNF334,3.22E-03
ADAMTS3,3.21E-03
AKR7A3,3.21E-03
AOC3,3.21E-03
ARHGAP22,3.21E-03
CCL23,3.21E-03
CCL27,3.21E-03
CDT1,3.21E-03
CHST1,3.21E-03
CIDEC,3.21E-03
CTF1,3.21E-03
CTSV,3.21E-03
CYP4F8,3.21E-03
GLDC,3.21E-03
GPC1,3.21E-03
JRK,3.21E-03
LAMB2,3.21E-03
LUM,3.21E-03
MAMLD1,3.21E-03
MSMB,3.21E-03
OLFML1,3.21E-03
PDCD4-AS1,3.21E-03
PDLIM4,3.21E-03
PHLDA1,3.21E-03
PNMT,3.21E-03
PNP,3.21E-03
RAB40C,3.21E-03
SLC22A18,3.21E-03
SLC27A6,3.21E-03
SNCAIP,3.21E-03
STK4,3.21E-03
TENM4,3.21E-03
TNFRSF17,3.21E-03
VCL,3.21E-03
ZNF343,3.21E-03
ZNF667,3.21E-03
ATP8B4,3.20E-03
AURKB,3.20E-03
CBR1,3.20E-03
CDON,3.20E-03
CLDN14,3.20E-03
COL4A4,3.20E-03
CYCSP44 /// GS1-103B18.1,3.20E-03
DNAJC12,3.20E-03
DOCK10,3.20E-03
DONSON,3.20E-03
DUSP4,3.20E-03
FUT4,3.20E-03
FUZ,3.20E-03
IFI44,3.20E-03
IFIT3,3.20E-03
KIF4A,3.20E-03
KLK8,3.20E-03
KRT32,3.20E-03
LAD1,3.20E-03
MAOB,3.20E-03
MELK,3.20E-03
NXN,3.20E-03
OGFRL1,3.20E-03
PCDHGA3,3.20E-03
PDE4B,3.20E-03
PDZD7,3.20E-03
SEMA3F,3.20E-03
SIGLEC6,3.20E-03
SLC6A1,3.20E-03
TRAC,3.20E-03
TRAV12-2,3.20E-03
XPNPEP2,3.20E-03
ZMAT4,3.20E-03
ZMYND8,3.20E-03
ANKRD53,3.19E-03
BST1,3.19E-03
CALML5,3.19E-03
CD163,3.19E-03
CD19,3.19E-03
CLSTN3,3.19E-03
CPB1,3.19E-03
CRYBG3,3.19E-03
DUOX2,3.19E-03
EXOC6B,3.19E-03
EZH2,3.19E-03
FRMD4A,3.19E-03
GAB2,3.19E-03
GABRP,3.19E-03
HPGDS,3.19E-03
IGLJ3,3.19E-03
IRX4,3.19E-03
KIF11,3.19E-03
MAP9,3.19E-03
MPP6,3.19E-03
PALM,3.19E-03
PNMA2,3.19E-03
S100A14,3.19E-03
SLCO4A1,3.19E-03
SRD5A1,3.19E-03
SYNPO2L,3.19E-03
TBC1D13,3.19E-03
TECPR2,3.19E-03
TGFBR2,3.19E-03
THSD7A,3.19E-03
TMEM45A,3.19E-03
ZNF135,3.19E-03
ZNF23,3.19E-03
AGTR1,3.18E-03
AKR1B10,3.18E-03
ARHGDIG,3.18E-03
BGN,3.18E-03
CBS,3.18E-03
DEF8,3.18E-03
DENND5B,3.18E-03
DHTKD1,3.18E-03
FAAH,3.18E-03
FOLH1B,3.18E-03
GALNT7,3.18E-03
GPR162,3.18E-03
IL7,3.18E-03
IRAK3,3.18E-03
ITGB7,3.18E-03
KLRC4,3.18E-03
KRT4,3.18E-03
LAMA1,3.18E-03
LRRC17,3.18E-03
LRRN3,3.18E-03
PCOLCE2,3.18E-03
RECK,3.18E-03
RNASE1,3.18E-03
RPAIN,3.18E-03
SDC1,3.18E-03
SMIM2,3.18E-03
SPON1,3.18E-03
TGFB1I1,3.18E-03
TM4SF1,3.18E-03
ZFHX4,3.18E-03
ZNF214,3.18E-03
ZNF614,3.18E-03
ZNF639,3.18E-03
ZNF780A /// ZNF780B,3.18E-03
ACP5,3.17E-03
AGFG1,3.17E-03
ARHGAP8 /// PRR5-ARHGAP8,3.17E-03
BPNT1,3.17E-03
BUB1B,3.17E-03
CENPA,3.17E-03
CENPI,3.17E-03
CHODL,3.17E-03
CPSF1,3.17E-03
CXCL5,3.17E-03
DGCR9,3.17E-03
EHBP1L1,3.17E-03
FABP4,3.17E-03
FMO1,3.17E-03
GGT5,3.17E-03
HLA-DOB,3.17E-03
HLA-DQB1,3.17E-03
HP,3.17E-03
HSPA4L,3.17E-03
IL10,3.17E-03
KCNA5,3.17E-03
LRFN4,3.17E-03
MREG,3.17E-03
N4BP1,3.17E-03
NCAPH,3.17E-03
NKG7,3.17E-03
POLR3G,3.17E-03
PSORS1C1,3.17E-03
QDPR,3.17E-03
REPS2,3.17E-03
RMND1,3.17E-03
RPRM,3.17E-03
SH3GLB2,3.17E-03
SPRED2,3.17E-03
SPTBN1,3.17E-03
SYNGR3,3.17E-03
TWISTNB,3.17E-03
ZC2HC1C,3.17E-03
ZNF345,3.17E-03
ZNF41,3.17E-03
ADD3,3.16E-03
APOBR,3.16E-03
CCDC134,3.16E-03
CD96,3.16E-03
CLEC11A,3.16E-03
CMKLR1,3.16E-03
CNGA1,3.16E-03
CREB5 /// LOC401317,3.16E-03
CTSG,3.16E-03
DCAF13,3.16E-03
DSG1,3.16E-03
FANCA,3.16E-03
FBXO17,3.16E-03
FSD1,3.16E-03
FUT7,3.16E-03
FZD6,3.16E-03
GALNT8,3.16E-03
GIPC2,3.16E-03
IGHD3-16 /// IGHD3-16 /// IGHG1 /// SKAP2,3.16E-03
KLHL11,3.16E-03
LBP,3.16E-03
LINC00623 /// LINC00869,3.16E-03
MLLT3,3.16E-03
OLFML2B,3.16E-03
PINLYP,3.16E-03
PNPLA2,3.16E-03
PRR5L,3.16E-03
SCAMP4,3.16E-03
SQLE,3.16E-03
TBC1D19,3.16E-03
TMEM158,3.16E-03
ZNF208 /// ZNF595 /// ZNF718,3.16E-03
ZNF254,3.16E-03
ZNF571,3.16E-03
ADRA1B,3.15E-03
ANGEL2,3.15E-03
ANKMY1,3.15E-03
CLCNKA /// CLCNKB,3.15E-03
CTSW,3.15E-03
DLEU2L,3.15E-03
EBF2,3.15E-03
FABP5,3.15E-03
FER1L4,3.15E-03
GNA14,3.15E-03
HIST1H2AE,3.15E-03
HIST1H2AL,3.15E-03
IFT74,3.15E-03
IKZF3,3.15E-03
ITGB4,3.15E-03
JAM2,3.15E-03
KRT84,3.15E-03
LGI2,3.15E-03
MFGE8,3.15E-03
MYRIP,3.15E-03
N4BP2L1,3.15E-03
SERPINE1,3.15E-03
SHC2,3.15E-03
SKP2,3.15E-03
TGM1,3.15E-03
TPBG,3.15E-03
ZNF484,3.15E-03
ABCA4,3.14E-03
AMFR,3.14E-03
AOC2,3.14E-03
C4A /// C4B /// C4B_2,3.14E-03
CACNA1C,3.14E-03
CACNG4,3.14E-03
CCL7,3.14E-03
CCNJL,3.14E-03
CD3G,3.14E-03
CDS1,3.14E-03
CXCL2,3.14E-03
EFHC2,3.14E-03
FADS1 /// MIR1908,3.14E-03
FAM174B,3.14E-03
FSBP /// RAD54B,3.14E-03
GRIA3,3.14E-03
HNRNPA3P1,3.14E-03
KCTD13,3.14E-03
KIAA1024,3.14E-03
LBR,3.14E-03
LDHB,3.14E-03
MAPK4,3.14E-03
MST1,3.14E-03
MT1E,3.14E-03
MXD1,3.14E-03
MYL3,3.14E-03
NDRG1,3.14E-03
PCLO,3.14E-03
RAP1GAP2,3.14E-03
SIRPAP1 /// SIRPAP1,3.14E-03
SLC1A4,3.14E-03
SPINK1,3.14E-03
TRPV6,3.14E-03
TYRO3,3.14E-03
USP20,3.14E-03
WDR60,3.14E-03
AADAC,3.13E-03
ACTR3P2 /// ACTR3P2,3.13E-03
ADH1A,3.13E-03
ANO3,3.13E-03
ANP32C,3.13E-03
APC2,3.13E-03
BCL2L10,3.13E-03
CCR7,3.13E-03
CEACAM5,3.13E-03
CLMN,3.13E-03
CMC2,3.13E-03
FBLN2,3.13E-03
FFAR2,3.13E-03
GPD1,3.13E-03
HIST1H3A,3.13E-03
HYDIN /// HYDIN2 /// LOC101930373,3.13E-03
IL32,3.13E-03
IL7R,3.13E-03
KCNAB3,3.13E-03
KCNE4,3.13E-03
KCNF1,3.13E-03
LGR4,3.13E-03
LY9,3.13E-03
MAPT,3.13E-03
MFAP5,3.13E-03
MOB3B,3.13E-03
NACA2,3.13E-03
PDGFRL,3.13E-03
PEX11A,3.13E-03
PHF14,3.13E-03
PKD1P1,3.13E-03
POLD1,3.13E-03
PTPRJ,3.13E-03
RACGAP1,3.13E-03
RAG1,3.13E-03
RDH16,3.13E-03
SCNN1G,3.13E-03
SPATA20,3.13E-03
SRD5A3,3.13E-03
SUGP1,3.13E-03
TNFRSF11B,3.13E-03
TSPAN8,3.13E-03
TTC38,3.13E-03
USP49,3.13E-03
WNT7B,3.13E-03
XRCC4,3.13E-03
AAGAB,3.12E-03
BMP5,3.12E-03
CD27,3.12E-03
COX6CP1 /// COX6CP1,3.12E-03
CSGALNACT1,3.12E-03
CSRNP3,3.12E-03
CYP4F3,3.12E-03
DAPK2,3.12E-03
DEK,3.12E-03
DNASE2B,3.12E-03
DOK3,3.12E-03
DPEP2,3.12E-03
EIF5A2,3.12E-03
FDPSP5 /// FDPSP5,3.12E-03
GPM6B,3.12E-03
GPR18,3.12E-03
GRK5,3.12E-03
GSTT2,3.12E-03
HIST3H2A,3.12E-03
HLA-DQA1,3.12E-03
HOXD1,3.12E-03
HTRA1,3.12E-03
ITGAX,3.12E-03
KLRC3,3.12E-03
LDLR,3.12E-03
LINC00472,3.12E-03
LOX,3.12E-03
LRP2BP,3.12E-03
MAPK8IP1,3.12E-03
MBTD1,3.12E-03
MYLIP,3.12E-03
NRGN,3.12E-03
PELI2,3.12E-03
PSMD3,3.12E-03
SLC38A1,3.12E-03
SLC44A4,3.12E-03
SPATA2,3.12E-03
STC1,3.12E-03
STMN3,3.12E-03
THSD4,3.12E-03
VIL1,3.12E-03
AK5,3.11E-03
ARHGAP6,3.11E-03
ATP8A2,3.11E-03
BICD1,3.11E-03
BMP7,3.11E-03
CCIN,3.11E-03
CCL17,3.11E-03
CEL,3.11E-03
CRIP1,3.11E-03
DRD4,3.11E-03
DSC1,3.11E-03
ECM2,3.11E-03
EYA2,3.11E-03
FAM189A2,3.11E-03
FMO3,3.11E-03
FOXJ1,3.11E-03
FUT1,3.11E-03
GUCY2C,3.11E-03
HDAC2,3.11E-03
HIST1H2AC,3.11E-03
HSD11B2,3.11E-03
IGHM,3.11E-03
KRT75,3.11E-03
MYL5,3.11E-03
NPIPA5 /// NPIPB3 /// NPIPB6 /// NPIPB8,3.11E-03
OR2B6,3.11E-03
PARP11,3.11E-03
PROZ,3.11E-03
RAMP2,3.11E-03
RPH3AL,3.11E-03
RSAD2,3.11E-03
SLC24A3,3.11E-03
SLC6A6,3.11E-03
SOCS7,3.11E-03
SPRY2,3.11E-03
SRC,3.11E-03
TLN2,3.11E-03
TNFSF14,3.11E-03
TNN,3.11E-03
TTC9,3.11E-03
ZNF286A,3.11E-03
ABCB8,3.10E-03
ALOX15B,3.10E-03
ATG5,3.10E-03
CCL13,3.10E-03
CHST8,3.10E-03
COL8A1,3.10E-03
CRABP1,3.10E-03
DYNC2H1,3.10E-03
EGF,3.10E-03
EMILIN2,3.10E-03
FBN2,3.10E-03
HHAT,3.10E-03
HYAL3,3.10E-03
INPP5B,3.10E-03
MAPK1IP1L,3.10E-03
MST1L,3.10E-03
MT1X,3.10E-03
NLE1,3.10E-03
NT5M,3.10E-03
NUP62CL,3.10E-03
PDGFRB,3.10E-03
PRPF18,3.10E-03
PXDN,3.10E-03
RAG2,3.10E-03
RERGL,3.10E-03
RIMS2,3.10E-03
SCGN,3.10E-03
SEC23A,3.10E-03
SERINC2,3.10E-03
SLC9A1,3.10E-03
SPDL1,3.10E-03
STK17B,3.10E-03
ZBTB48,3.10E-03
ZNF76,3.10E-03
COL5A3,3.09E-03
CWH43,3.09E-03
CYP26A1,3.09E-03
DNAI1,3.09E-03
DSC3,3.09E-03
EOGT,3.09E-03
GPR143,3.09E-03
LRP8,3.09E-03
MRC1,3.09E-03
NEFH,3.09E-03
RIPK2,3.09E-03
ROR2,3.09E-03
SEMA3E,3.09E-03
SERPINA6,3.09E-03
SLC38A3,3.09E-03
SNX29P2,3.09E-03
SPTBN2,3.09E-03
THBS1,3.09E-03
TNIK,3.09E-03
TREM1,3.09E-03
ARL3,3.08E-03
ARVCF,3.08E-03
BEX1,3.08E-03
CAMK2B,3.08E-03
CHST11,3.08E-03
COL4A5,3.08E-03
DGCR11,3.08E-03
EDA2R,3.08E-03
FAM155A,3.08E-03
FKBP10,3.08E-03
GPR137,3.08E-03
GPT,3.08E-03
HEMK1,3.08E-03
HSFX1 /// HSFX2,3.08E-03
ICOS,3.08E-03
IL2RA,3.08E-03
KIF23,3.08E-03
MCCC2,3.08E-03
MED13L,3.08E-03
MSLN,3.08E-03
MYEF2,3.08E-03
PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2,3.08E-03
PPP1R10,3.08E-03
PRKY,3.08E-03
PRR34,3.08E-03
RHBDL1,3.08E-03
TDRD1,3.08E-03
TLL1,3.08E-03
TNNT1,3.08E-03
UCN,3.08E-03
URB1,3.08E-03
ACACB,3.07E-03
ADAM8,3.07E-03
BAG4,3.07E-03
CACNA2D3,3.07E-03
CLIP4,3.07E-03
COL8A2,3.07E-03
F5,3.07E-03
GPR37,3.07E-03
GRB7,3.07E-03
HAUS6,3.07E-03
HLA-DRB6,3.07E-03
HS3ST3A1,3.07E-03
ITGA4,3.07E-03
MAP2K6,3.07E-03
MT1H,3.07E-03
NPAS1,3.07E-03
PRC1,3.07E-03
RBBP4P4 /// RBBP4P4,3.07E-03
SGCD,3.07E-03
SLC22A4,3.07E-03
STAP1,3.07E-03
STC2,3.07E-03
STIL,3.07E-03
TAPT1,3.07E-03
TLR8,3.07E-03
TNFRSF21,3.07E-03
TRPC1,3.07E-03
UBBP2 /// UBBP2,3.07E-03
ZFP36L2,3.07E-03
ZNF587,3.07E-03
ZNF749,3.07E-03
ABCA12,3.06E-03
ADH1C,3.06E-03
ADORA2B,3.06E-03
ARSJ,3.06E-03
ASS1,3.06E-03
CCR4,3.06E-03
CD33,3.06E-03
COLEC11,3.06E-03
CTLA4,3.06E-03
CXCL14,3.06E-03
DACT1,3.06E-03
DSC2,3.06E-03
DZIP1,3.06E-03
EPB41L3,3.06E-03
FAM212B /// LOC101928718,3.06E-03
FRY,3.06E-03
GEM,3.06E-03
HCFC1R1,3.06E-03
HIST2H2AA3 /// HIST2H2AA4,3.06E-03
ID4,3.06E-03
ITPR2,3.06E-03
KIAA0319L,3.06E-03
KIF21B,3.06E-03
MCM4,3.06E-03
NCAPG,3.06E-03
NF2,3.06E-03
NIN,3.06E-03
PBK,3.06E-03
PELI1,3.06E-03
PLAT,3.06E-03
PLSCR4,3.06E-03
PRELP,3.06E-03
PTGER3,3.06E-03
RASGRP2,3.06E-03
RCAN1,3.06E-03
RNASE4,3.06E-03
SLC16A1,3.06E-03
SMPD3,3.06E-03
SULF1,3.06E-03
SUV39H2,3.06E-03
TMEM144,3.06E-03
TSPAN2,3.06E-03
ANP32D,3.05E-03
BAG2,3.05E-03
C16orf71,3.05E-03
CDH4,3.05E-03
CDKN2B,3.05E-03
CHAC1,3.05E-03
COL18A1,3.05E-03
CXorf36,3.05E-03
DOC2A,3.05E-03
FAM173A,3.05E-03
GID4,3.05E-03
GIMAP4,3.05E-03
HERC2P5 /// HERC2P5 /// HERC2P8 /// HERC2P8,3.05E-03
HEXIM1,3.05E-03
HMGB2,3.05E-03
KLK7,3.05E-03
MCFD2P1 /// MCFD2P1,3.05E-03
NACAD,3.05E-03
NCAPD2,3.05E-03
NRCAM,3.05E-03
RABEP1,3.05E-03
RERE,3.05E-03
RGS13,3.05E-03
SCGB2A1,3.05E-03
TECTA,3.05E-03
TNMD,3.05E-03
TOX,3.05E-03
TRIM17,3.05E-03
TSPYL5,3.05E-03
ZNF670 /// ZNF670-ZNF695 /// ZNF695,3.05E-03
ARHGAP28,3.04E-03
AZGP1,3.04E-03
BMX,3.04E-03
CCL19,3.04E-03
CD2,3.04E-03
CLEC5A,3.04E-03
CXCL3,3.04E-03
DBH,3.04E-03
EFCAB11,3.04E-03
FA2H,3.04E-03
FZD9,3.04E-03
KIAA0040,3.04E-03
LINC00115,3.04E-03
LRRC2,3.04E-03
MAP3K12,3.04E-03
NPR3,3.04E-03
PDPK1,3.04E-03
PTPN11,3.04E-03
RFC4,3.04E-03
RHOB,3.04E-03
S100A8,3.04E-03
SERPINH1,3.04E-03
SFT2D3 /// WDR33,3.04E-03
SLC5A1,3.04E-03
SMARCD3,3.04E-03
TNS1,3.04E-03
TSPAN7,3.04E-03
ZNF646,3.04E-03
ADAM9,3.03E-03
ARHGEF26,3.03E-03
BANK1,3.03E-03
CA2,3.03E-03
CDKL5,3.03E-03
CHRDL1,3.03E-03
CLCF1,3.03E-03
CLDN1,3.03E-03
CLDN3,3.03E-03
CRLF1,3.03E-03
DNA2,3.03E-03
EVL,3.03E-03
FAM171A1,3.03E-03
FRZB,3.03E-03
KANK3,3.03E-03
KRT13,3.03E-03
LAMC2,3.03E-03
MMP15,3.03E-03
MYOM2,3.03E-03
PCDHGA8,3.03E-03
PRRG3,3.03E-03
RASL11B,3.03E-03
RBP1,3.03E-03
SEL1L3,3.03E-03
SERHL2,3.03E-03
SERPINB5,3.03E-03
SLC1A1,3.03E-03
SLC22A17,3.03E-03
TACSTD2,3.03E-03
ZNF492,3.03E-03
ACAP1,3.02E-03
ADM,3.02E-03
ALDH5A1,3.02E-03
AMT,3.02E-03
ASTN2,3.02E-03
BCL11B,3.02E-03
C7,3.02E-03
CAPN11,3.02E-03
CEACAM6,3.02E-03
CENPF,3.02E-03
CILP,3.02E-03
CNTRL,3.02E-03
COLEC12,3.02E-03
CST5,3.02E-03
DHRS2,3.02E-03
DPEP1,3.02E-03
FABP3,3.02E-03
HHLA3,3.02E-03
KIAA1324,3.02E-03
KLHL22,3.02E-03
LPAR3,3.02E-03
MCOLN3,3.02E-03
MPHOSPH6,3.02E-03
MTUS2,3.02E-03
NOL3,3.02E-03
PEG10,3.02E-03
PGM3,3.02E-03
PLTP,3.02E-03
POM121L9P,3.02E-03
PRG2,3.02E-03
PRG4,3.02E-03
PROM1,3.02E-03
PRPS1L1,3.02E-03
RMND5A,3.02E-03
SIM2,3.02E-03
SLC52A1,3.02E-03
SYNDIG1,3.02E-03
TMOD1,3.02E-03
TP53I11,3.02E-03
TRAF2,3.02E-03
TTN,3.02E-03
ZNF440,3.02E-03
ADAMTS2,3.01E-03
AMPH,3.01E-03
ANXA3,3.01E-03
BMP6,3.01E-03
CA9,3.01E-03
CARD9 /// DNLZ,3.01E-03
COL1A2,3.01E-03
COX6C,3.01E-03
CYP39A1,3.01E-03
DLGAP1,3.01E-03
DOK1,3.01E-03
DPP4,3.01E-03
FAM131B,3.01E-03
GJA1,3.01E-03
GJA5,3.01E-03
HCP5,3.01E-03
ITGA7,3.01E-03
ITGB3,3.01E-03
KMT2D,3.01E-03
LDB2,3.01E-03
LYZ,3.01E-03
MEGF9,3.01E-03
MET,3.01E-03
NPY1R,3.01E-03
PGP,3.01E-03
PIEZO1,3.01E-03
RAC2,3.01E-03
RYR3,3.01E-03
SERPINI1,3.01E-03
SFRP1,3.01E-03
SLC30A4,3.01E-03
TTLL7,3.01E-03
UBE4B,3.01E-03
WASL,3.01E-03
ADAM28,3.00E-03
AP4E1,3.00E-03
C9,3.00E-03
CDH1,3.00E-03
CISH,3.00E-03
CLIC3,3.00E-03
COL6A2,3.00E-03
CYTIP,3.00E-03
EBI3,3.00E-03
FUT5,3.00E-03
GLCE,3.00E-03
GMPR,3.00E-03
GREM2,3.00E-03
KCTD14 /// NDUFC2-KCTD14,3.00E-03
KIAA0232,3.00E-03
MAGIX,3.00E-03
MLANA,3.00E-03
NNAT,3.00E-03
NUP93,3.00E-03
PRSS2,3.00E-03
SCNN1A,3.00E-03
SIT1,3.00E-03
SLIT2,3.00E-03
SULT1C2,3.00E-03
SYNM,3.00E-03
TFPI,3.00E-03
TPX2,3.00E-03
VCAN,3.00E-03
ZNF780B,3.00E-03
AKR1C2 /// LOC101930400,2.99E-03
AKR1C3,2.99E-03
ALOX15,2.99E-03
BIN2,2.99E-03
BTF3P11,2.99E-03
CATSPERG,2.99E-03
CCDC30,2.99E-03
CD8A,2.99E-03
CDH11,2.99E-03
CHRM3,2.99E-03
CPE,2.99E-03
CXADR,2.99E-03
DNALI1,2.99E-03
EEF1A1P42,2.99E-03
EFNA3,2.99E-03
EHHADH,2.99E-03
ELMO3,2.99E-03
FAP,2.99E-03
GADD45G,2.99E-03
GJB3,2.99E-03
HNMT,2.99E-03
IGF1R,2.99E-03
KRT1,2.99E-03
NBL1,2.99E-03
NPPC,2.99E-03
PA2G4P2 /// PA2G4P2,2.99E-03
PCGF2,2.99E-03
PRMT7,2.99E-03
S100A1,2.99E-03
SAA1 /// SAA2 /// SAA2-SAA4,2.99E-03
SPATA5L1,2.99E-03
TMEM161A,2.99E-03
TNPO2,2.99E-03
TPSAB1,2.99E-03
ZNF234,2.99E-03
ZNF552,2.99E-03
AGR2,2.98E-03
AGTPBP1,2.98E-03
ALB,2.98E-03
ANKH,2.98E-03
ANKRD1,2.98E-03
ANXA9,2.98E-03
ASPHD1,2.98E-03
ATP2A3,2.98E-03
AZU1,2.98E-03
BFSP1,2.98E-03
CDHR1,2.98E-03
CEP162,2.98E-03
COA1,2.98E-03
COL9A3,2.98E-03
FH,2.98E-03
GCNT1,2.98E-03
GDF5,2.98E-03
GSTM4,2.98E-03
HDAC11,2.98E-03
HEPH,2.98E-03
HMMR,2.98E-03
IGLC1,2.98E-03
IL18RAP,2.98E-03
IQCH,2.98E-03
ITGB6 /// LOC100505984,2.98E-03
LILRA5,2.98E-03
MUC1,2.98E-03
MYL9,2.98E-03
NEFL,2.98E-03
NME3,2.98E-03
PECR,2.98E-03
PHYHIP,2.98E-03
R3HCC1L,2.98E-03
S100P,2.98E-03
SLAMF7,2.98E-03
SLC27A5,2.98E-03
SLC2A3,2.98E-03
SLC35F5,2.98E-03
SPRR1A,2.98E-03
SRSF1,2.98E-03
TIMM50,2.98E-03
TSPAN15,2.98E-03
UBE2E3,2.98E-03
ZNF750,2.98E-03
ZSCAN18,2.98E-03
ABI3BP,2.97E-03
AGPAT4,2.97E-03
CD69,2.97E-03
CUEDC1,2.97E-03
CYP2B7P,2.97E-03
FBXL8,2.97E-03
GCNT2,2.97E-03
LILRA4,2.97E-03
LINC00574,2.97E-03
LRRC6,2.97E-03
MKNK2,2.97E-03
MMP9,2.97E-03
OPN3,2.97E-03
PDZK1IP1,2.97E-03
PER3,2.97E-03
PTPN21,2.97E-03
RAB17,2.97E-03
RHCG,2.97E-03
RIMS3,2.97E-03
RNF128,2.97E-03
SH2D1A,2.97E-03
SLC22A3,2.97E-03
ST7L,2.97E-03
TNNT3,2.97E-03
TOP3B,2.97E-03
TRIL,2.97E-03
UGT2B17,2.97E-03
WDR19,2.97E-03
ZNF37BP,2.97E-03
BIK,2.96E-03
CCNA2,2.96E-03
CHST7,2.96E-03
CNPY4,2.96E-03
CORO1B,2.96E-03
CXCR3,2.96E-03
FBP1,2.96E-03
FOXD4 /// FOXD4L1,2.96E-03
GFRA1,2.96E-03
GNA13,2.96E-03
H2BFS,2.96E-03
HIST1H2BO,2.96E-03
IL4I1 /// NUP62,2.96E-03
KCNJ12 /// KCNJ18 /// LOC100996843,2.96E-03
LTC4S,2.96E-03
ME1,2.96E-03
MEGF6,2.96E-03
MRPS30,2.96E-03
NTF3,2.96E-03
OPRL1,2.96E-03
PHACTR2,2.96E-03
PLAC1,2.96E-03
PMCH,2.96E-03
SATB2,2.96E-03
SSPN,2.96E-03
TMPO,2.96E-03
ULK4,2.96E-03
VNN2,2.96E-03
ADAM22,2.95E-03
ADCY1,2.95E-03
ALDH1A3,2.95E-03
COQ7,2.95E-03
DENND4A,2.95E-03
DGKE,2.95E-03
EFS,2.95E-03
FES,2.95E-03
FGF2,2.95E-03
GALNT14,2.95E-03
GRIA4,2.95E-03
HSPB1,2.95E-03
ITGA2,2.95E-03
KCNQ3,2.95E-03
KMO,2.95E-03
MCF2L,2.95E-03
ME3,2.95E-03
MGAT5,2.95E-03
OIP5,2.95E-03
OR2A20P /// OR2A9P,2.95E-03
PGBD5,2.95E-03
RAB11FIP1,2.95E-03
SERPINB9,2.95E-03
SPATA7,2.95E-03
STX2,2.95E-03
TMEM143,2.95E-03
YBX3,2.95E-03
ZDHHC14,2.95E-03
ZNF154,2.95E-03
AMOT,2.94E-03
C1orf21,2.94E-03
CA5BP1,2.94E-03
CKS1B,2.94E-03
CNKSR2,2.94E-03
DDIT4,2.94E-03
DPYSL4,2.94E-03
EGFR,2.94E-03
EPO,2.94E-03
FOLR1,2.94E-03
GAMT,2.94E-03
IL12RB2,2.94E-03
IQGAP2,2.94E-03
KCNK15,2.94E-03
KRT14,2.94E-03
LINC00342,2.94E-03
LMO7,2.94E-03
LTBP1,2.94E-03
MGAM,2.94E-03
NDNF,2.94E-03
PDZK1,2.94E-03
PFKP,2.94E-03
PIK3C2G,2.94E-03
PRLR,2.94E-03
PRSS8,2.94E-03
RGS1,2.94E-03
SCAI,2.94E-03
SCGB1D2,2.94E-03
SGCE,2.94E-03
SYT1,2.94E-03
TRIM31,2.94E-03
AKR1C1,2.93E-03
ARL15,2.93E-03
CHST3,2.93E-03
CLEC2D,2.93E-03
CPN2,2.93E-03
CRHBP,2.93E-03
CROT,2.93E-03
ECT2,2.93E-03
ENTPD3,2.93E-03
EPHX3,2.93E-03
EZH1,2.93E-03
FANCE,2.93E-03
GPM6A,2.93E-03
HMGB3,2.93E-03
KCNMB3,2.93E-03
KLK6,2.93E-03
LPL,2.93E-03
LRP2,2.93E-03
LY6G6C,2.93E-03
MICAL3,2.93E-03
MX1,2.93E-03
MYH11,2.93E-03
MYOZ3,2.93E-03
NADSYN1,2.93E-03
NLRP2,2.93E-03
NRG2,2.93E-03
PMEPA1,2.93E-03
PMFBP1,2.93E-03
RALGPS2,2.93E-03
RFPL1,2.93E-03
RHEB,2.93E-03
RHOT2,2.93E-03
SPATA1,2.93E-03
TFF3,2.93E-03
THAP3,2.93E-03
TRAF1,2.93E-03
ANO1,2.92E-03
ATXN7L1,2.92E-03
BTC,2.92E-03
CAPN6,2.92E-03
CCL18,2.92E-03
CCNO,2.92E-03
FAM189A1,2.92E-03
FSCN2,2.92E-03
KERA,2.92E-03
KITLG,2.92E-03
LYVE1,2.92E-03
LZTS3,2.92E-03
MSR1,2.92E-03
NES,2.92E-03
OPCML,2.92E-03
PDE2A,2.92E-03
RDX,2.92E-03
RUNDC3B,2.92E-03
SALL1,2.92E-03
SLC16A4,2.92E-03
TEP1,2.92E-03
TIAM1,2.92E-03
TNXB,2.92E-03
WNT11,2.92E-03
ABCB4,2.91E-03
ATRX,2.91E-03
CADM3,2.91E-03
CC2D1A,2.91E-03
CCDC28B,2.91E-03
CCDC82,2.91E-03
CDKL3,2.91E-03
COL4A6,2.91E-03
CYP2C8,2.91E-03
DSP,2.91E-03
FAM105A,2.91E-03
HIST1H2BD,2.91E-03
IGF2 /// INS-IGF2,2.91E-03
