gene,influence
RPS3A /// SNORD73A,1.42E-03
SPIN1,1.42E-03
MRPS14,1.42E-03
ATP13A2,1.42E-03
VILL,1.42E-03
LGMN,1.42E-03
SCNN1A,1.42E-03
AGO2 /// CASC7 /// CASC7 /// DQ574852,1.42E-03
CD9,1.42E-03
CCT7,1.42E-03
S100A4,1.42E-03
KIFC1,1.42E-03
SIDT1,1.42E-03
CD200,1.42E-03
PDE7B,1.42E-03
MAB21L1 /// MIR548F5,1.42E-03
MAP3K7,1.42E-03
PTTG3P,1.42E-03
CCL22,1.42E-03
RWDD2B,1.42E-03
PA2G4,1.42E-03
MBD5,1.42E-03
TUBB1,1.42E-03
GNB5,1.42E-03
SVEP1,1.42E-03
GLRA3,1.42E-03
MMP16,1.42E-03
FANCE,1.42E-03
EXOSC9,1.42E-03
STARD5,1.42E-03
PGRMC2,1.42E-03
TTC39A,1.42E-03
USP49,1.42E-03
KMT2B,1.42E-03
PPP1R8,1.42E-03
SCN9A,1.42E-03
SLC35G2,1.42E-03
CCDC121,1.42E-03
C21orf2,1.42E-03
NUP54,1.42E-03
PAFAH2,1.42E-03
RPL3,1.42E-03
ENO3,1.42E-03
PDAP1,1.42E-03
SDHB,1.42E-03
FAT4,1.42E-03
ATG9A,1.42E-03
TMEM126B,1.42E-03
TUBGCP3,1.42E-03
ING3,1.42E-03
TLR2,1.42E-03
CDC25A,1.42E-03
LMBRD1,1.42E-03
SNRPC,1.42E-03
HSPA1L,1.42E-03
IL18R1,1.42E-03
IL15,1.42E-03
WARS2,1.42E-03
CLDN15,1.42E-03
PLCB1,1.42E-03
MINK1,1.42E-03
IARS2,1.42E-03
HBS1L,1.42E-03
PARM1,1.42E-03
ERCC1,1.42E-03
LTB,1.42E-03
SMG5,1.42E-03
LARP4B,1.42E-03
NCSTN,1.42E-03
TDRD12,1.42E-03
SERBP1,1.42E-03
AGPAT2,1.42E-03
SNRPA,1.42E-03
EFNA4,1.41E-03
SNCG,1.41E-03
PCDHA5,1.41E-03
ANAPC13,1.41E-03
CSRP2,1.41E-03
LSM8,1.41E-03
TSPAN1,1.41E-03
COL8A1,1.41E-03
ELAVL1,1.41E-03
ARHGAP35,1.41E-03
TUBA1C,1.41E-03
EML1,1.41E-03
THAP7,1.41E-03
CLDN7,1.41E-03
PDGFC,1.41E-03
SPRR1B,1.41E-03
DUS4L,1.41E-03
LFNG,1.41E-03
C1orf174,1.41E-03
AKAP10,1.41E-03
SSR1,1.41E-03
STOML1,1.41E-03
DCAKD,1.41E-03
APOD,1.41E-03
KIAA1549L,1.41E-03
RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,1.41E-03
ATG16L1,1.41E-03
VIM,1.41E-03
CSNK1A1,1.41E-03
RNF38,1.41E-03
ZNF580,1.41E-03
GGT5,1.41E-03
RPRD2,1.41E-03
ST13,1.41E-03
ZPR1,1.41E-03
AGO3,1.41E-03
KRCC1,1.41E-03
CLEC11A,1.41E-03
PPP4R2,1.41E-03
ATF2,1.41E-03
FAM20B,1.41E-03
ZSWIM8,1.41E-03
ADAM11,1.41E-03
NDUFS6,1.41E-03
TTLL5,1.41E-03
STX10,1.41E-03
PAX3,1.41E-03
DDX41,1.41E-03
ZNF395,1.41E-03
CST3,1.41E-03
RPL37,1.41E-03
PEF1,1.41E-03
DTL,1.41E-03
C2CD2,1.41E-03
NCAPH2,1.41E-03
FGD1,1.41E-03
GRAP,1.41E-03
COMP,1.41E-03
DPYD,1.41E-03
UBTF,1.41E-03
ADCY3,1.41E-03
ORM1,1.41E-03
GNG11,1.41E-03
BMP8A,1.41E-03
FLNA,1.41E-03
HIST1H2BE,1.41E-03
FAM135A,1.41E-03
ITGB6 /// LOC100505984,1.41E-03
DTX4,1.41E-03
NANS,1.41E-03
CDK20,1.41E-03
FAM53C,1.41E-03
TRAF4,1.41E-03
JADE2,1.41E-03
PRKACA,1.41E-03
TRAC,1.41E-03
IP6K1,1.41E-03
AHCYL2,1.41E-03
SYCP2,1.41E-03
PDGFA,1.41E-03
TMEM258,1.41E-03
ICAM2,1.41E-03
SGPP1,1.41E-03
MTAP,1.41E-03
GABRE /// MIR224 /// MIR452,1.41E-03
MX2,1.41E-03
EFCAB2,1.41E-03
TNIP1,1.41E-03
ZNF302,1.41E-03
SLURP1,1.41E-03
KLK12,1.41E-03
GNAQ,1.41E-03
NEK3,1.41E-03
THOC5,1.41E-03
P2RX7,1.41E-03
CDC123,1.41E-03
CRHBP,1.41E-03
RAB26,1.41E-03
YTHDF1,1.41E-03
CKAP5,1.41E-03
DIMT1,1.41E-03
CEP250,1.41E-03
MCFD2P1 /// MCFD2P1,1.41E-03
C8orf33,1.41E-03
TIMM23 /// TIMM23B,1.41E-03
NBR1,1.41E-03
RASAL1,1.41E-03
SLC25A14,1.41E-03
AOC3,1.41E-03
ENTPD4,1.41E-03
PIK3R2,1.41E-03
NOS1AP,1.41E-03
COX7A2P2 /// COX7A2P2,1.41E-03
SCML1,1.41E-03
FNDC3B /// LOC101928615,1.41E-03
SCYL2,1.40E-03
TAF1B,1.40E-03
PTMS,1.40E-03
VPS72,1.40E-03
IGLL3P,1.40E-03
PLCE1,1.40E-03
SSH1,1.40E-03
SPCS1,1.40E-03
RNF11,1.40E-03
ZBTB32,1.40E-03
DDX28,1.40E-03
INSIG1,1.40E-03
DPM2,1.40E-03
ASMTL,1.40E-03
HOXA4,1.40E-03
ARL4C,1.40E-03
SET,1.40E-03
RAPGEF2,1.40E-03
NME1,1.40E-03
RPL23AP53,1.40E-03
TPSB2,1.40E-03
CRTAC1,1.40E-03
GOLGA4,1.40E-03
CYP1B1,1.40E-03
KIAA0319,1.40E-03
APPBP2,1.40E-03
TOE1,1.40E-03
PEX7,1.40E-03
CYP4F12,1.40E-03
PLK2,1.40E-03
WDR41,1.40E-03
ASNS,1.40E-03
RPP21 /// TRIM39 /// TRIM39-RPP21,1.40E-03
SEMA6D,1.40E-03
UAP1,1.40E-03
POLR1C,1.40E-03
ZC3H7B,1.40E-03
ADCY2,1.40E-03
PMS2P3,1.40E-03
TRAF3IP2,1.40E-03
PRPSAP2,1.40E-03
LY96,1.40E-03
EIF3K,1.40E-03
AMPD2,1.40E-03
PLSCR2,1.40E-03
LAMC3,1.40E-03
SPAG4,1.40E-03
ENOX2,1.40E-03
HELZ,1.40E-03
MYBPH,1.40E-03
RAPGEF3,1.40E-03
FICD,1.40E-03
ANKRD10-IT1,1.40E-03
DBI,1.40E-03
CORO1B,1.40E-03
ANKRD17,1.40E-03
VCPIP1,1.40E-03
MCF2L2,1.40E-03
CBR4,1.40E-03
HOXA11,1.40E-03
TSPYL4,1.40E-03
DUS2,1.40E-03
TPRKB,1.40E-03
TSFM,1.40E-03
NAP1L1,1.40E-03
RNF186,1.40E-03
PAM16,1.40E-03
BCAS1,1.40E-03
SERPINF1,1.40E-03
GP1BA,1.40E-03
RNF24,1.40E-03
SURF2,1.40E-03
CYBRD1,1.40E-03
RBBP8,1.40E-03
RDH16,1.40E-03
GFPT1,1.40E-03
TPO,1.40E-03
PCCA,1.40E-03
PHF10,1.40E-03
GCOM1 /// MYZAP /// POLR2M,1.40E-03
CENPT,1.40E-03
SZRD1,1.40E-03
PUS7,1.40E-03
LRRC6,1.40E-03
EDC3,1.40E-03
WIPF1,1.40E-03
YWHAZ,1.40E-03
MMP13,1.40E-03
PARD6A,1.40E-03
PUS3,1.40E-03
PRND,1.40E-03
CT62,1.40E-03
SNORA29 /// TCP1,1.40E-03
MB,1.40E-03
DNAH2,1.40E-03
RAB5A,1.40E-03
MSH5-SAPCD1 /// SAPCD1,1.40E-03
DNAJB5,1.40E-03
GRB2,1.39E-03
GGNBP2,1.39E-03
SBNO1,1.39E-03
MAP4K5,1.39E-03
ABCD3,1.39E-03
DPEP1,1.39E-03
AARS,1.39E-03
INPP5A,1.39E-03
THAP9,1.39E-03
C2orf54,1.39E-03
ZNF81,1.39E-03
GUCA1B,1.39E-03
SMC1A,1.39E-03
KBTBD2,1.39E-03
CXCR3,1.39E-03
GUSBP11,1.39E-03
GOLGA8A,1.39E-03
CLDN4,1.39E-03
ENTPD7,1.39E-03
KIF15,1.39E-03
ATP6V1F /// LOC101927180,1.39E-03
ATP10A,1.39E-03
CLEC3B /// EXOSC7,1.39E-03
HAUS6,1.39E-03
PRICKLE4 /// TOMM6,1.39E-03
RAVER2,1.39E-03
TMEM8B,1.39E-03
SCRN1,1.39E-03
RWDD3,1.39E-03
HRH2,1.39E-03
PLGRKT,1.39E-03
NFX1,1.39E-03
SH3BP2,1.39E-03
RECQL5,1.39E-03
MAD2L1BP,1.39E-03
WIF1,1.39E-03
OR2A20P /// OR2A9P,1.39E-03
NPPA,1.39E-03
COX6B1,1.39E-03
PRRG2,1.39E-03
PKD2L1,1.39E-03
KHDRBS1,1.39E-03
UCN,1.39E-03
HOXC4,1.39E-03
WDYHV1,1.39E-03
CCDC186,1.39E-03
CEACAM7,1.39E-03
BAG6,1.39E-03
ZNF696,1.39E-03
RPAP3,1.39E-03
PTP4A1,1.39E-03
BRD4,1.39E-03
SLC12A7,1.39E-03
FAM69A,1.39E-03
TMED1,1.39E-03
CRTAP,1.39E-03
IP6K2,1.39E-03
RASSF9,1.39E-03
KCNK3,1.39E-03
EEF1A1,1.39E-03
AGK,1.39E-03
GPN2,1.39E-03
NEFM,1.39E-03
PTK2,1.39E-03
ZNF239,1.39E-03
LILRA2,1.39E-03
ZKSCAN5,1.39E-03
RPL18P10 /// RPL18P10,1.39E-03
EFCAB6,1.39E-03
AVIL,1.39E-03
CSAD,1.39E-03
PDK2,1.39E-03
POLR1E,1.39E-03
SSBP3,1.39E-03
HSD17B14,1.39E-03
BTN3A3,1.39E-03
RLF,1.39E-03
KIF23,1.39E-03
IQCK,1.39E-03
TP53TG1,1.39E-03
COX6C,1.39E-03
HCK,1.39E-03
ANKRD2,1.39E-03
GRB10,1.39E-03
CDK6,1.39E-03
CLCN3,1.39E-03
GDF3,1.39E-03
PDCD10,1.39E-03
SERPINA6,1.39E-03
REEP5,1.39E-03
CDK2,1.39E-03
RNF122,1.39E-03
FAM120C,1.39E-03
NAAA,1.39E-03
CELSR2,1.39E-03
FAM83E,1.39E-03
AKR1B1,1.39E-03
LY6E,1.39E-03
COL6A2,1.39E-03
QPCTL,1.39E-03
DCTN3,1.39E-03
MAN2A2,1.39E-03
PRKCE,1.39E-03
KCNK7,1.39E-03
PLAU,1.39E-03
GFOD1,1.39E-03
DDHD2,1.39E-03
FAM206A,1.39E-03
PPP3CA,1.39E-03
ITGAL,1.39E-03
APC,1.39E-03
KCNK5,1.39E-03
FGD6,1.39E-03
SNRNP25,1.39E-03
PRSS2,1.39E-03
DKC1 /// MIR664B /// SNORA56,1.39E-03
NUDT11,1.38E-03
NPM3,1.38E-03
RNPEPL1,1.38E-03
GSTT2,1.38E-03
HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI,1.38E-03
VPS4B,1.38E-03
MSMB,1.38E-03
DPY30 /// MEMO1,1.38E-03
CA11,1.38E-03
UBL3,1.38E-03
ALOX5AP,1.38E-03
BIK,1.38E-03
ADAMTS7,1.38E-03
PRR16,1.38E-03
SCML2,1.38E-03
MMP28,1.38E-03
FAM47E /// FAM47E-STBD1 /// STBD1,1.38E-03
MED4,1.38E-03
OFD1,1.38E-03
MMRN2,1.38E-03
IL12A,1.38E-03
CLCA2,1.38E-03
TCF15,1.38E-03
OXTR,1.38E-03
TRIM68,1.38E-03
TCTN2,1.38E-03
NAALAD2,1.38E-03
C22orf46,1.38E-03
PTGER3,1.38E-03
NECAB3,1.38E-03
UBE4A,1.38E-03
CNOT8,1.38E-03
TCF20,1.38E-03
TTLL7,1.38E-03
TSC22D2,1.38E-03
ITPK1,1.38E-03
NINL,1.38E-03
HLA-J,1.38E-03
DRD2,1.38E-03
NCAPD3,1.38E-03
HMG20B,1.38E-03
CCND3,1.38E-03
LY6G5C,1.38E-03
PCMT1,1.38E-03
KDR,1.38E-03
CXorf40B,1.38E-03
FRAT1,1.38E-03
HECA,1.38E-03
RCAN1,1.38E-03
CAAP1,1.38E-03
GTSE1,1.38E-03
KALRN,1.38E-03
MAD1L1,1.38E-03
ITPR2,1.38E-03
MAK16,1.38E-03
ATPAF2,1.38E-03
STX12,1.38E-03
NAT6,1.38E-03
CNOT3,1.38E-03
PPP3CB,1.38E-03
HTR7P1,1.38E-03
SLC2A1,1.38E-03
PEX2,1.38E-03
YTHDF3,1.38E-03
HERC2P5 /// HERC2P5 /// HERC2P8 /// HERC2P8,1.38E-03
MRPL18,1.38E-03
ARL5A /// LOC101929356,1.38E-03
TACR1,1.38E-03
S100A7,1.38E-03
BDH1,1.38E-03
XAF1,1.38E-03
ZNF767P,1.38E-03
SOAT2,1.38E-03
USP25,1.38E-03
LINC01278,1.38E-03
RPGR,1.38E-03
AP2S1,1.38E-03
SRRT,1.38E-03
EYA2,1.38E-03
INE1,1.38E-03
MCHR1,1.38E-03
HHAT,1.38E-03
KCNC2,1.38E-03
CDH1,1.38E-03
USP10,1.38E-03
IDH3G,1.38E-03
TRAP1,1.38E-03
MEGF9,1.38E-03
PSMD8,1.38E-03
OGDHL,1.38E-03
EMC2,1.38E-03
ARSJ,1.38E-03
CALCRL,1.38E-03
KANSL3,1.38E-03
NDUFC2 /// NDUFC2-KCTD14,1.38E-03
PRKDC,1.38E-03
TBXAS1,1.38E-03
PPOX,1.38E-03
EPRS,1.38E-03
NABP1,1.38E-03
RPS23,1.38E-03
CEP162,1.38E-03
ROGDI,1.38E-03
GRHPR,1.38E-03
OSBPL3,1.38E-03
GPT,1.38E-03
MFF,1.38E-03
KANSL1L,1.38E-03
SIPA1L3,1.38E-03
HS3ST3A1,1.38E-03
HCLS1,1.38E-03
IL17RA,1.38E-03
ATP13A1,1.38E-03
ERN1,1.38E-03
ANKZF1,1.38E-03
MTA1,1.38E-03
WFDC2,1.38E-03
RABIF,1.38E-03
CCR1,1.37E-03
ORC4,1.37E-03
FDFT1,1.37E-03
UPP1,1.37E-03
VAMP4,1.37E-03
BTG2,1.37E-03
NUDT21,1.37E-03
CNIH1,1.37E-03
METTL1,1.37E-03
SRGAP3,1.37E-03
R3HCC1,1.37E-03
PPWD1,1.37E-03
EIF3A,1.37E-03
MAN1A2,1.37E-03
UQCR11,1.37E-03
DYNLRB1,1.37E-03
RABEP1,1.37E-03
SAFB,1.37E-03
MYO5A,1.37E-03
CYP2A13,1.37E-03
RPL39,1.37E-03
FJX1,1.37E-03
RAD23B,1.37E-03
ARVCF,1.37E-03
COX10,1.37E-03
MDM2,1.37E-03
POP5,1.37E-03
MPG,1.37E-03
LGALS9,1.37E-03
RPS6KA5,1.37E-03
IFI44L,1.37E-03
TSEN34,1.37E-03
CSNK2A2,1.37E-03
AQP3,1.37E-03
PSTPIP1,1.37E-03
TMED2,1.37E-03
ASCC3,1.37E-03
CALCR,1.37E-03
BICC1,1.37E-03
FGD2,1.37E-03
HMGB1,1.37E-03
C8G,1.37E-03
SARDH,1.37E-03
KRT5,1.37E-03
CDK9,1.37E-03
ZDHHC3,1.37E-03
FSTL3,1.37E-03
NOVA1,1.37E-03
KCNK1,1.37E-03
CIAPIN1,1.37E-03
DPH1 /// OVCA2,1.37E-03
RPS7,1.37E-03
NPAS2,1.37E-03
NUFIP1,1.37E-03
ICAM5,1.37E-03
RNFT2,1.37E-03
TEX2,1.37E-03
ESD,1.37E-03
C3orf18,1.37E-03
LPCAT3,1.37E-03
WBP2,1.37E-03
BTRC,1.37E-03
CUTC,1.37E-03
AGPS,1.37E-03
MOCOS,1.37E-03
CNNM1,1.37E-03
NPR2,1.37E-03
ODC1,1.37E-03
AGFG2,1.37E-03
IGKV1OR2-108 /// IGKV1OR2-108,1.37E-03
SCN2A,1.37E-03
F3,1.37E-03
CACTIN,1.37E-03
GSTCD,1.37E-03
TPSG1,1.37E-03
RANBP10,1.37E-03
VHL,1.37E-03
UCHL3,1.37E-03
RAB35,1.37E-03
CNPY2,1.37E-03
POLR3D,1.37E-03
OPA1,1.37E-03
AREG,1.37E-03
MBOAT7,1.37E-03
MAPK9,1.37E-03
HDAC6,1.37E-03
APOL2,1.37E-03
ZMYM3,1.37E-03
CEP350,1.37E-03
PPP2R3C,1.37E-03
USP21,1.37E-03
SEMA4C,1.37E-03
FAM192A,1.37E-03
PDE4A,1.37E-03
EFNA1,1.37E-03
FBXO17,1.37E-03
SYN2,1.37E-03
SPTB,1.37E-03
TLN2,1.37E-03
ITGA3,1.37E-03
RPL5 /// SNORD21,1.37E-03
TRAPPC3,1.37E-03
KRT4,1.37E-03
SLC7A11,1.37E-03
APOLD1,1.37E-03
CLIC1P1 /// CLIC1P1,1.37E-03
MOK,1.37E-03
C10orf95,1.37E-03
INO80D,1.37E-03
ZNF45,1.37E-03
RFC4,1.37E-03
ERLIN1,1.37E-03
ALDH4A1,1.37E-03
DGKH,1.37E-03
TMEM70,1.36E-03
ARHGAP5,1.36E-03
PADI2,1.36E-03
TNFSF18,1.36E-03
ZNF428,1.36E-03
SLC16A10,1.36E-03
LNPEP,1.36E-03
SMC2,1.36E-03
RNF34,1.36E-03
BST2,1.36E-03
ARMC6,1.36E-03
TNFRSF10D,1.36E-03
SUMO1,1.36E-03
SCG5,1.36E-03
LRRC17,1.36E-03
PLAT,1.36E-03
XPO7,1.36E-03
HOOK2,1.36E-03
UBXN1,1.36E-03
FAM118A,1.36E-03
CDC42EP1,1.36E-03
NECAB2,1.36E-03
COX6CP2 /// COX6CP2,1.36E-03
FBXL7,1.36E-03
PRR14,1.36E-03
CHRNA5,1.36E-03
NRXN2,1.36E-03
CCL5,1.36E-03
GLRX3,1.36E-03
SIRT2,1.36E-03
ESRP2 /// MIR6773,1.36E-03
SIDT2,1.36E-03
C19orf53,1.36E-03
YOD1,1.36E-03
RAD51B,1.36E-03
CROCCP3,1.36E-03
PACS2,1.36E-03
CHST8,1.36E-03
UMPS,1.36E-03
KIFC3,1.36E-03
HSPE1-MOB4 /// MOB4,1.36E-03
TFPI2,1.36E-03
DUSP10,1.36E-03
CDR2 /// LOC101060399,1.36E-03
DDX49,1.36E-03
ERAL1,1.36E-03
EXOSC5,1.36E-03
ELN,1.36E-03
NR1D2,1.36E-03
GGTLC1,1.36E-03
RAMP2,1.36E-03
MLYCD,1.36E-03
SIRPAP1 /// SIRPAP1,1.36E-03
RIN3,1.36E-03
ANXA2P3,1.36E-03
DLG3,1.36E-03
MEGF6,1.36E-03
SIM2,1.36E-03
NELFB,1.36E-03
NPLOC4,1.36E-03
GPS2,1.36E-03
KIAA1324,1.36E-03
ZFP64,1.36E-03
RAC3,1.36E-03
RPS5,1.36E-03
TMEM260,1.36E-03
ITK,1.36E-03
CYP26A1,1.36E-03
CLCF1,1.36E-03
TLE2,1.36E-03
ERCC2,1.36E-03
GTF2A1L /// STON1-GTF2A1L,1.36E-03
CHIT1,1.36E-03
CD163,1.36E-03
ANKEF1,1.36E-03
CD1D,1.36E-03
SNUPN,1.36E-03
TMCC1,1.36E-03
GNG13,1.36E-03
WSB2,1.36E-03
BARD1,1.36E-03
TNFRSF13B,1.36E-03
PAIP1,1.36E-03
ADM2,1.36E-03
GOLGA7,1.36E-03
IRF2BP1,1.36E-03
NADK,1.36E-03
VPS13B,1.36E-03
L1TD1,1.36E-03
NAA60,1.36E-03
EIF2S2,1.36E-03
PLK3,1.36E-03
NPHP4,1.36E-03
BPHL,1.36E-03
CHSY1,1.36E-03
URI1,1.36E-03
CPN2,1.36E-03
GGA3,1.36E-03
NDFIP1,1.36E-03
SGCE,1.36E-03
CAPZA2,1.36E-03
MRPL28,1.36E-03
RPS4XP9 /// RPS4XP9,1.36E-03
CXCL6,1.36E-03
SRSF7,1.36E-03
PELI2,1.36E-03
NAP1L2,1.36E-03
CFD,1.36E-03
TMEM127,1.36E-03
TNFAIP6,1.36E-03
OLFML2A,1.36E-03
AES,1.36E-03
MAPK10,1.36E-03
STK19,1.36E-03
EXOC7,1.36E-03
CD1A,1.36E-03
SLC52A1,1.36E-03
MANEA,1.36E-03
ACVR2A,1.36E-03
ENAH,1.36E-03
ANKRD27,1.36E-03
UBE2D3,1.36E-03
DNAJC3,1.35E-03
ZNF324B,1.35E-03
KRBOX4,1.35E-03
RNF130,1.35E-03
SEC23A,1.35E-03
TNNT3,1.35E-03
KLK8,1.35E-03
MBIP,1.35E-03
DMXL2,1.35E-03
APOBEC3B,1.35E-03
LAPTM5,1.35E-03
RAB4A /// SPHAR,1.35E-03
MAP2K5,1.35E-03
TRPM2,1.35E-03
SEC14L5,1.35E-03
DRD4,1.35E-03
VWA7,1.35E-03
UBE2D1,1.35E-03
PLAC1,1.35E-03
DALRD3,1.35E-03
CPQ,1.35E-03
FZD7,1.35E-03
HSP90AB1,1.35E-03
ADAM28,1.35E-03
CLEC2D,1.35E-03
STEAP1B,1.35E-03
BCL9,1.35E-03
SMS,1.35E-03
POLR2B,1.35E-03
COL4A1,1.35E-03
HDDC2,1.35E-03
NAA16,1.35E-03
KCNA5,1.35E-03
ADAMTS13,1.35E-03
PRSS22,1.35E-03
PFKM,1.35E-03
SLC37A4,1.35E-03
ACAP1,1.35E-03
RPS6KA3,1.35E-03
FAM182B /// FAM27B /// FAM27C,1.35E-03
PRKCB,1.35E-03
CAMKK2,1.35E-03
CPVL,1.35E-03
CALM1,1.35E-03
DNAL4,1.35E-03
ERCC6L,1.35E-03
PCDHA9,1.35E-03
PPIF,1.35E-03
FUT4,1.35E-03
CAMTA1,1.35E-03
DMC1,1.35E-03
TMED3,1.35E-03
TIAM1,1.35E-03
NDUFB4,1.35E-03
EPHB3,1.35E-03
MMP25,1.35E-03
GNPDA1,1.35E-03
PNMA3,1.35E-03
ADCK2,1.35E-03
SLC1A3,1.35E-03
SPTBN1,1.35E-03
PXDN,1.35E-03
IGFBP2,1.35E-03
SLC6A1,1.35E-03
TIMP1,1.35E-03
FAM105A,1.35E-03
KLHL41,1.35E-03
RPS15,1.35E-03
NSUN7,1.35E-03
NAGPA,1.35E-03
SMTN,1.35E-03
ZNF286A,1.35E-03
NDUFV2,1.35E-03
CATSPER2 /// CATSPER2P1 /// LOC101930343,1.35E-03
MDFI,1.35E-03
RBBP5,1.35E-03
SPTBN2,1.35E-03
HLTF,1.35E-03
PLA2G4A,1.35E-03
PLGLB1 /// PLGLB2,1.35E-03
POLI,1.35E-03
ACR,1.35E-03
PPP1CC,1.35E-03
RBM14-RBM4 /// RBM4,1.35E-03
EIF4A3,1.35E-03
HAUS4 /// MIR4707,1.35E-03
ADD3,1.35E-03
CCDC91,1.35E-03
KIF3B,1.35E-03
RBBP6,1.35E-03
DSCC1,1.35E-03
TPI1,1.35E-03
CIR1,1.35E-03
NEDD4,1.35E-03
SORT1,1.35E-03
RECQL,1.35E-03
KLHL9,1.35E-03
RTF1,1.35E-03
ELAVL2,1.35E-03
IDS,1.35E-03
DESI1,1.35E-03
ZNF322,1.35E-03
AGAP11 /// AGAP4 /// AGAP6 /// AGAP7P /// CTGLF12P /// LOC101060581,1.35E-03
EIF3C /// EIF3CL,1.35E-03
PNRC1,1.35E-03
VCPKMT,1.35E-03
USP4,1.35E-03
PINK1,1.35E-03
GPATCH8,1.35E-03
ZBTB20,1.35E-03
CYCS,1.35E-03
HNRNPA3P1,1.35E-03
NOTCH2,1.35E-03
REPS2,1.35E-03
FGFR1,1.35E-03
EGLN2 /// RAB4B-EGLN2,1.35E-03
C19orf66,1.35E-03
ARF6,1.35E-03
CLN8,1.35E-03
PTPN7,1.35E-03
PIK3C2A,1.35E-03
GJC1,1.35E-03
CCNA2,1.35E-03
ABI1,1.35E-03
NCS1,1.35E-03
CCND2,1.35E-03
NLRP3,1.35E-03
BTBD3,1.35E-03
CCDC170,1.35E-03
NPC1,1.35E-03
PMPCA,1.35E-03
MLLT1,1.35E-03
SNX2,1.35E-03
FAM193A,1.35E-03
WDTC1,1.35E-03
ABCC1,1.35E-03
SYP,1.35E-03
FAM168B,1.35E-03
TMEM87A,1.35E-03
GJA5,1.34E-03
PDE8B,1.34E-03
PFKFB2,1.34E-03
HPX,1.34E-03
KCNK2,1.34E-03
SNAPC3,1.34E-03
RNF10,1.34E-03
TRAF3,1.34E-03
PMCH,1.34E-03
ADARB1,1.34E-03
BCKDHB,1.34E-03
CHMP7,1.34E-03
VAMP7,1.34E-03
PROM1,1.34E-03
ZNF205,1.34E-03
ASB8,1.34E-03
C18orf32 /// RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C,1.34E-03
ANKS1B,1.34E-03
CCDC88A,1.34E-03
CMC2,1.34E-03
GALT,1.34E-03
ZC4H2,1.34E-03
RCBTB2,1.34E-03
SERPINA3,1.34E-03
ARID4A,1.34E-03
IGFBP7,1.34E-03
CD72,1.34E-03
SMYD5,1.34E-03
MAPK11,1.34E-03
NDUFB8,1.34E-03
SLC7A1,1.34E-03
TMEM159,1.34E-03
SMUG1,1.34E-03
PAXBP1,1.34E-03
DLG4,1.34E-03
ARPC2,1.34E-03
TUBA1A,1.34E-03
USP19,1.34E-03
CTNS,1.34E-03
PHF20,1.34E-03
MTHFD1,1.34E-03
CD7,1.34E-03
SAMD4B,1.34E-03
SAMHD1,1.34E-03
TRIM32,1.34E-03
BAMBI,1.34E-03
CUL4A,1.34E-03
LILRB2,1.34E-03
TIAM2,1.34E-03
CALML5,1.34E-03
MSRB1,1.34E-03
CYTH4,1.34E-03
WDR6,1.34E-03
SDHC,1.34E-03
PIEZO1,1.34E-03
CCDC181,1.34E-03
EHD4,1.34E-03
MSH3,1.34E-03
PDCD6,1.34E-03
L2HGDH,1.34E-03
ALS2CL,1.34E-03
SSR4,1.34E-03
WDR45,1.34E-03
UBE2V2P3 /// UBE2V2P3,1.34E-03
NXT2,1.34E-03
VDAC2,1.34E-03
H6PD,1.34E-03
GPC1,1.34E-03
TMEM185B,1.34E-03
DDX18,1.34E-03
VCAM1,1.34E-03
KIAA1614,1.34E-03
LYN,1.34E-03
LPGAT1,1.34E-03
USP32,1.34E-03
GNAO1,1.34E-03
MPST,1.34E-03
ROPN1B,1.34E-03
RBL2,1.34E-03
SH3YL1,1.34E-03
FOLR2,1.34E-03
OAZ1,1.34E-03
AKAP6,1.34E-03
DDR1 /// MIR4640,1.34E-03
DERL1,1.34E-03
TRAF2,1.34E-03
SLC20A1,1.34E-03
HNRNPCL1 /// HNRNPCL2 /// LOC101060301 /// LOC649330,1.34E-03
MST1,1.34E-03
TAF1A,1.34E-03
TXNRD1,1.34E-03
CHERP,1.34E-03
SH3GL2,1.34E-03
YPEL1,1.34E-03
LAP3,1.34E-03
CHST3,1.34E-03
ZNF160,1.34E-03
MFSD10,1.34E-03
PLA2G7,1.34E-03
ESYT1,1.34E-03
MVB12B,1.34E-03
MSMO1,1.34E-03
ASNA1,1.34E-03
HMGB1P4 /// HMGB1P4,1.34E-03
MLPH,1.34E-03
NUP93,1.34E-03
MAP4K3,1.34E-03
ETAA1,1.34E-03
EXT1,1.34E-03
SF3B2,1.34E-03
IRF6,1.34E-03
ZNF331,1.34E-03
SYPL1,1.34E-03
GABRR2,1.34E-03
TEX30,1.34E-03
TMEM14B,1.34E-03
C11orf24,1.34E-03
ALPK1,1.34E-03
MAGED4 /// MAGED4B /// SNORA11D /// SNORA11E,1.34E-03
GTF2F1,1.34E-03
GPR68,1.34E-03
CTDSP1,1.34E-03
TGFA,1.34E-03
SLC30A4,1.34E-03
SLC16A1,1.34E-03
TIMM10,1.34E-03
KDM6B,1.34E-03
AKR1C2 /// LOC101930400,1.34E-03
FBXW2,1.34E-03
VPS13A,1.34E-03
IL13RA2,1.33E-03
TRIM46,1.33E-03
FANCC,1.33E-03
SLC25A38,1.33E-03
