gene,influence
DYNC1LI2,7.33E-04
ACVR2A,7.33E-04
A4GALT,7.33E-04
CYCS,7.33E-04
EXOSC10,7.33E-04
WWOX,7.33E-04
CHRNA1,7.33E-04
RPRD1A,7.33E-04
FRMD8,7.33E-04
MTA2,7.33E-04
ANXA3,7.33E-04
TMEM8A,7.33E-04
ARHGAP19,7.33E-04
PELO,7.33E-04
KLC2,7.33E-04
FKBP10,7.32E-04
AKR7A2,7.32E-04
TPP2,7.32E-04
FBXL5,7.32E-04
ARHGAP11A,7.32E-04
POLB,7.32E-04
URI1,7.32E-04
DCLK2,7.32E-04
CCL20,7.32E-04
CAPN5,7.32E-04
SMG9,7.32E-04
DHX9,7.32E-04
MED8,7.32E-04
EMC6,7.32E-04
WNT6,7.32E-04
CEMIP,7.32E-04
ITPR2,7.32E-04
CHIT1,7.32E-04
EYA1,7.31E-04
NXT1,7.31E-04
TSC22D2,7.31E-04
RAB5A,7.31E-04
RPL15,7.31E-04
KIAA0753,7.31E-04
LZTS1,7.31E-04
PNN,7.31E-04
PRKAR2B,7.31E-04
JRKL,7.31E-04
TRPV6,7.31E-04
PIN1,7.31E-04
LRRC8E,7.31E-04
FAM13C,7.31E-04
ZSWIM8,7.31E-04
TYK2,7.31E-04
RAB33A,7.31E-04
GCOM1 /// MYZAP /// POLR2M,7.31E-04
HRH1,7.31E-04
UGT2B28,7.31E-04
MAP7D3,7.31E-04
FMO1,7.31E-04
PTPN4,7.31E-04
ACTA1,7.30E-04
TAF7,7.30E-04
CRHBP,7.30E-04
RALBP1,7.30E-04
PSEN1,7.30E-04
ATP9B,7.30E-04
USO1,7.30E-04
FRMD4A,7.30E-04
HYDIN /// HYDIN2 /// LOC101930373,7.30E-04
MZT2A /// MZT2B /// PHGDH,7.30E-04
FRK,7.30E-04
TIMM8A,7.30E-04
MS4A4A,7.30E-04
BTBD3,7.30E-04
DLEC1,7.30E-04
DENND2A,7.30E-04
FAU,7.30E-04
ZNF266,7.30E-04
RBP1,7.30E-04
CDHR2,7.30E-04
KLKB1,7.30E-04
RAB17,7.30E-04
CASS4,7.30E-04
PNPLA6,7.30E-04
CEP72,7.30E-04
VPS13C,7.30E-04
CDKN1A,7.30E-04
CENPI,7.30E-04
ZPR1,7.30E-04
EMP2,7.30E-04
EPN3,7.30E-04
TMEM222,7.29E-04
MCM3AP,7.29E-04
RPL27AP /// RPL27AP,7.29E-04
CAB39,7.29E-04
DAAM2,7.29E-04
PPP2R3A,7.29E-04
ABCD1,7.29E-04
ARL5A /// LOC101929356,7.29E-04
TM6SF2,7.29E-04
CDHR1,7.29E-04
PPP2R1A,7.29E-04
PIK3CA,7.29E-04
ABCA4,7.29E-04
CATSPER2 /// CATSPER2P1 /// LOC101930343,7.29E-04
IGSF1,7.29E-04
POGZ,7.29E-04
UQCR10,7.29E-04
CDV3,7.29E-04
PRKY,7.29E-04
RASGRP1,7.29E-04
CLNS1A,7.29E-04
TIMM8B,7.29E-04
INPP5E,7.29E-04
CDON,7.29E-04
TBC1D13,7.29E-04
RIMS3,7.29E-04
SNHG3 /// SNORA73A,7.29E-04
RPS15A,7.28E-04
ALG5,7.28E-04
TNNT3,7.28E-04
DHRS11,7.28E-04
SCNN1D,7.28E-04
NOL8,7.28E-04
EGFL8 /// PPT2 /// PPT2-EGFL8,7.28E-04
HIST1H2BH,7.28E-04
CARM1,7.28E-04
TGS1,7.28E-04
MPC1,7.28E-04
FNBP4,7.28E-04
DECR1,7.28E-04
EYA2,7.28E-04
SNX11,7.28E-04
DCN,7.28E-04
GALNT14,7.28E-04
MID2,7.28E-04
ECHDC2,7.28E-04
KCTD3,7.28E-04
ALDH3B2,7.28E-04
DTYMK,7.28E-04
MTMR4,7.28E-04
ADAMTS3,7.28E-04
DDX42,7.28E-04
TPCN1,7.28E-04
TGFB3,7.28E-04
FOXN2,7.28E-04
NAE1,7.28E-04
ADRA1B,7.27E-04
LTF,7.27E-04
DSG3,7.27E-04
FSD1,7.27E-04
C17orf62,7.27E-04
C7orf43,7.27E-04
PARP12,7.27E-04
PRSS16,7.27E-04
MRPL18,7.27E-04
HIST1H2AJ,7.27E-04
TMBIM6,7.27E-04
LAMB3,7.27E-04
CARD9 /// DNLZ,7.27E-04
PPIAP21 /// PPIAP21,7.27E-04
FAM114A2,7.27E-04
NPAS3,7.27E-04
F2R,7.27E-04
PMS2P5 /// PMS2P9,7.27E-04
THBS3,7.27E-04
FGB,7.27E-04
LYRM1,7.27E-04
LPCAT1,7.27E-04
CHIC2,7.27E-04
RNASEH2B,7.27E-04
CITED1,7.27E-04
AVL9,7.27E-04
RPL10A,7.27E-04
SATB2,7.27E-04
RRAGA,7.26E-04
PKN1,7.26E-04
THAP4,7.26E-04
KCNAB2,7.26E-04
UBA2,7.26E-04
STAG1,7.26E-04
SMAD2,7.26E-04
HPRT1,7.26E-04
RNF5,7.26E-04
ABCC6 /// LOC101930322,7.26E-04
DCAF7,7.26E-04
CBLN1,7.26E-04
NEU1,7.26E-04
C12orf43,7.26E-04
ZNF84,7.26E-04
PPP1R10,7.26E-04
IRS1,7.26E-04
PIP4K2A,7.26E-04
TSPYL4,7.26E-04
MAGEL2,7.26E-04
OAZ2,7.26E-04
BIRC7,7.26E-04
WDR11,7.26E-04
CRIM1 /// LOC101929500,7.26E-04
GK3P,7.26E-04
POLR2L,7.26E-04
GDAP2,7.26E-04
MRPL24,7.26E-04
KLHL41,7.26E-04
IGHD3-16 /// IGHD3-16 /// IGHG1 /// SKAP2,7.25E-04
ETFB,7.25E-04
MMRN2,7.25E-04
ACSL5,7.25E-04
PHLDB1,7.25E-04
CASKIN2,7.25E-04
SEZ6L2,7.25E-04
NOC4L,7.25E-04
DENND2D,7.25E-04
SLC22A1,7.25E-04
SUMO1P2 /// SUMO1P2,7.25E-04
TRAFD1,7.25E-04
C11orf80,7.25E-04
MTDH,7.25E-04
KIR2DL4,7.25E-04
ROCK1,7.24E-04
PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2,7.24E-04
ACTR1B,7.24E-04
PPP1R12A,7.24E-04
TTLL4,7.24E-04
TESPA1,7.24E-04
TOPBP1,7.24E-04
BCAR3,7.24E-04
DYRK1B,7.24E-04
COX6A1,7.24E-04
PARVA,7.24E-04
CSAG2 /// CSAG3,7.24E-04
IGFBP6,7.24E-04
RNF14,7.24E-04
ZNF702P,7.24E-04
SUPV3L1,7.24E-04
TMPRSS2,7.24E-04
LDB2,7.24E-04
HDAC5,7.24E-04
TRDMT1,7.24E-04
TNFRSF13B,7.24E-04
MOB1A,7.24E-04
PRPF31,7.24E-04
DIO3,7.24E-04
PSME3,7.24E-04
SH3TC1,7.24E-04
RAB3GAP1,7.24E-04
TP53TG1,7.24E-04
KLHDC8A,7.24E-04
CLTA,7.23E-04
ADORA1,7.23E-04
TMED9,7.23E-04
PEAK1,7.23E-04
IL1A,7.23E-04
ADCY2,7.23E-04
TOLLIP,7.23E-04
INPP5D,7.23E-04
HNMT,7.23E-04
ARHGAP28,7.23E-04
PRR3,7.23E-04
FMO4,7.23E-04
ULBP2,7.23E-04
LDOC1,7.23E-04
LONRF3,7.23E-04
RPP14,7.23E-04
PCDHGA9,7.23E-04
FAM189B,7.23E-04
HHAT,7.23E-04
SERHL /// SERHL2,7.23E-04
MPST,7.23E-04
GTPBP8,7.23E-04
NPPA,7.23E-04
ABCA1,7.23E-04
OVOL2,7.23E-04
ZNF460,7.23E-04
DCX,7.23E-04
EHMT2,7.23E-04
RNF139,7.22E-04
GSE1,7.22E-04
MTERF4,7.22E-04
CLIP4,7.22E-04
SSNA1,7.22E-04
GBF1,7.22E-04
TAP1,7.22E-04
GNG7,7.22E-04
SDHB,7.22E-04
NDUFA6,7.22E-04
KCTD2,7.22E-04
ATAT1,7.22E-04
GEMIN2,7.22E-04
CTPS2,7.22E-04
RPL10 /// SNORA70,7.22E-04
RARS2,7.22E-04
RCAN1,7.22E-04
PZP,7.22E-04
PARN,7.22E-04
C5orf30,7.22E-04
CRIP2,7.22E-04
PTPRG,7.21E-04
RFXAP,7.21E-04
ERCC8,7.21E-04
INHA,7.21E-04
VWA8,7.21E-04
GVINP1,7.21E-04
PSMC1,7.21E-04
KIF11,7.21E-04
DOCK6,7.21E-04
COASY,7.21E-04
EXOSC7,7.21E-04
DNAJC9,7.21E-04
ARPC1B,7.21E-04
DNAAF1,7.21E-04
CNTNAP1,7.21E-04
LLGL1,7.21E-04
DAPK1,7.21E-04
MSL3,7.21E-04
GSTM2,7.21E-04
TNFRSF21,7.21E-04
SCFD1,7.21E-04
SECISBP2L,7.21E-04
ELAVL2,7.21E-04
IBA57,7.21E-04
TRIM3,7.21E-04
GFRA3,7.21E-04
LRRFIP2,7.20E-04
HIST1H2BN,7.20E-04
PDE3A,7.20E-04
HTT,7.20E-04
ZFYVE21,7.20E-04
CTSV,7.20E-04
L2HGDH,7.20E-04
ACKR1,7.20E-04
HIST1H2AE,7.20E-04
CCDC30,7.20E-04
RGS2,7.20E-04
GLS2,7.20E-04
SLC6A4,7.20E-04
RHD,7.20E-04
SUMO4,7.20E-04
CSRP1,7.20E-04
SMARCC2,7.20E-04
CELSR2,7.20E-04
SIX1,7.20E-04
TNFSF12 /// TNFSF12-TNFSF13,7.20E-04
H3F3A,7.20E-04
ANKRD26,7.20E-04
ZNF287,7.20E-04
PTPRE,7.20E-04
ZBED2,7.20E-04
CASD1,7.20E-04
GPR37,7.20E-04
MAPK14,7.20E-04
UBA5,7.20E-04
PLIN2,7.20E-04
NASP,7.19E-04
FZD1,7.19E-04
CDK14,7.19E-04
MORC3,7.19E-04
APTX,7.19E-04
WDR19,7.19E-04
ARL6IP4,7.19E-04
ARL6IP5,7.19E-04
PTGDR,7.19E-04
ROCK2,7.19E-04
ZNF74,7.19E-04
HIPK3,7.19E-04
JMJD7-PLA2G4B /// PLA2G4B,7.19E-04
CENPM,7.19E-04
SORT1,7.19E-04
HIST1H2BJ,7.19E-04
PKN2,7.19E-04
AGAP2,7.19E-04
MPPE1,7.19E-04
CHD9,7.19E-04
KIFC1,7.19E-04
EPHX1,7.19E-04
CPTP,7.19E-04
RACGAP1,7.19E-04
PDPR,7.19E-04
PA2G4,7.19E-04
POF1B,7.19E-04
STK17B,7.19E-04
SERINC3,7.19E-04
ITPR1,7.18E-04
CYBA,7.18E-04
NACC2,7.18E-04
B3GNT2,7.18E-04
HOXD3 /// HOXD4 /// LOC401021,7.18E-04
DNAJB9,7.18E-04
CDC73,7.18E-04
RHOT2,7.18E-04
CORO7,7.18E-04
VRK3,7.18E-04
KLHL9,7.18E-04
SLC35A5,7.18E-04
PITPNC1,7.18E-04
FGD6,7.18E-04
UBIAD1,7.18E-04
BCAS1,7.18E-04
LIN7A,7.18E-04
EIF2AK3,7.18E-04
TIMM10B,7.18E-04
TUBGCP3,7.18E-04
KDM1A,7.18E-04
LITAF,7.18E-04
PDS5B,7.18E-04
ACKR2,7.18E-04
CASZ1,7.18E-04
ZNF83,7.18E-04
PIGK,7.17E-04
OR2A20P /// OR2A9P,7.17E-04
ZBTB10,7.17E-04
CDC23,7.17E-04
TULP4,7.17E-04
SIGLEC8,7.17E-04
TYW1,7.17E-04
SNRPA,7.17E-04
BCL7A,7.17E-04
CD226,7.17E-04
RHOD,7.17E-04
SUCO,7.17E-04
MAP3K3,7.17E-04
VIM,7.17E-04
CLDN7,7.17E-04
KIF26B,7.17E-04
PAWR,7.17E-04
RUSC2,7.17E-04
ARID5A,7.17E-04
SEMA3C,7.17E-04
ESRP1,7.17E-04
MTG1,7.17E-04
EGOT,7.17E-04
NAGK,7.17E-04
FTL,7.17E-04
CCR6,7.17E-04
IGFLR1,7.17E-04
MCM5,7.17E-04
VAMP4,7.17E-04
FAM212B /// LOC101928718,7.16E-04
CRCP,7.16E-04
GPR65,7.16E-04
PMAIP1,7.16E-04
PROS1,7.16E-04
RAC2,7.16E-04
KCMF1,7.16E-04
PLEKHH3,7.16E-04
LINC01136,7.16E-04
CLPS,7.16E-04
CISD1,7.16E-04
FBXW7,7.16E-04
QPCTL,7.16E-04
WWP2,7.16E-04
MRPS31,7.16E-04
C16orf95,7.16E-04
METTL4,7.16E-04
INSL3,7.16E-04
HOXC4,7.16E-04
NIT2,7.16E-04
BAZ2A,7.16E-04
SLC25A36,7.16E-04
PLEKHG6,7.16E-04
IL1B,7.16E-04
FRS2,7.16E-04
SLK,7.16E-04
TLR5,7.16E-04
COG2,7.16E-04
CDH2,7.16E-04
H2AFY,7.16E-04
CCDC28A,7.15E-04
SLIRP,7.15E-04
KANSL2,7.15E-04
TIMM17A,7.15E-04
MT1M,7.15E-04
SMG5,7.15E-04
DYNC2H1,7.15E-04
SRP54,7.15E-04
TPM2,7.15E-04
JPH3,7.15E-04
KMT2D,7.15E-04
BRD4,7.15E-04
HNRNPA3P1,7.15E-04
RIOK3,7.15E-04
ACTB,7.15E-04
BCR,7.15E-04
PDZK1IP1,7.15E-04
ACTR6,7.15E-04
LILRB1,7.15E-04
MAVS,7.15E-04
RHOBTB1,7.15E-04
PPIH,7.15E-04
MMP15,7.15E-04
BRIP1,7.15E-04
DCLRE1A,7.15E-04
VBP1,7.15E-04
SF3B3,7.15E-04
LMF2,7.15E-04
ACSL4,7.15E-04
BAG5,7.15E-04
TRAPPC9,7.15E-04
P2RX4,7.15E-04
MARK3,7.15E-04
MB,7.15E-04
DUT,7.15E-04
AGPAT1,7.15E-04
GIN1,7.14E-04
GPLD1,7.14E-04
ARHGAP5,7.14E-04
ANO2,7.14E-04
CCNI,7.14E-04
HIST1H2BM,7.14E-04
LIMD1,7.14E-04
PPP4C,7.14E-04
BCL9,7.14E-04
PPL,7.14E-04
SLC6A10P /// SLC6A10PB /// SLC6A8,7.14E-04
FBXO2,7.14E-04
PFDN1,7.14E-04
CCDC85B,7.14E-04
IL1RAPL2,7.14E-04
CD28,7.14E-04
TNFRSF9,7.13E-04
MFN2,7.13E-04
CEP164,7.13E-04
PGS1,7.13E-04
H2BFS,7.13E-04
NUP62,7.13E-04
UBC,7.13E-04
SOGA1,7.13E-04
AP3B2,7.13E-04
BRWD1,7.13E-04
NBPF1,7.13E-04
SAT1,7.13E-04
LMO1,7.13E-04
ZNF85,7.13E-04
SERPINA4,7.13E-04
NUSAP1,7.12E-04
DNAJC2,7.12E-04
HRAS,7.12E-04
G3BP1,7.12E-04
SOWAHC,7.12E-04
NEDD8,7.12E-04
SNTA1,7.12E-04
BBS10,7.12E-04
NMI,7.12E-04
ZNF556,7.12E-04
EIF2D,7.12E-04
FAM168A,7.12E-04
PER2,7.12E-04
HP,7.12E-04
OCRL,7.12E-04
NUCKS1,7.12E-04
MASP2,7.12E-04
SRSF5,7.12E-04
MAP7,7.12E-04
UNC13B,7.12E-04
PLXNB1,7.12E-04
CFH,7.12E-04
KCNK5,7.12E-04
PLXND1,7.12E-04
UBE2Q1,7.12E-04
ILF3,7.12E-04
CLN3,7.12E-04
DTNA,7.12E-04
UBE2L3,7.12E-04
SCRIB,7.12E-04
ARHGAP35,7.11E-04
ZNF177 /// ZNF559-ZNF177,7.11E-04
MALT1,7.11E-04
EGFL6,7.11E-04
SEC14L2,7.11E-04
MGST2,7.11E-04
LMTK2,7.11E-04
FSTL3,7.11E-04
KDM3B,7.11E-04
CLMN,7.11E-04
PI4KB,7.11E-04
SLC2A4RG,7.11E-04
PSMA4,7.11E-04
RGS17,7.11E-04
SARM1,7.11E-04
NEK4,7.11E-04
FSCN3,7.11E-04
THOC5,7.11E-04
TBK1,7.11E-04
NACAD,7.11E-04
CKB,7.11E-04
SCN4A,7.11E-04
TJP1,7.11E-04
BAZ1A,7.11E-04
AIFM1,7.10E-04
TRAF3,7.10E-04
ADRA2C,7.10E-04
CCL17,7.10E-04
DCLRE1B,7.10E-04
ZKSCAN1,7.10E-04
SCIN,7.10E-04
DSE,7.10E-04
KLF3-AS1,7.10E-04
CNNM2,7.10E-04
WISP1,7.10E-04
RFPL3S,7.10E-04
ATP8B4,7.10E-04
GTF3C5,7.10E-04
KCNJ14,7.10E-04
CHST11,7.10E-04
PTK7,7.10E-04
TMEM100,7.10E-04
TTPAL,7.10E-04
COL4A1,7.10E-04
QTRT1,7.10E-04
FOXN1,7.10E-04
SIRT3,7.10E-04
CNTN1,7.09E-04
LIMCH1,7.09E-04
HGSNAT,7.09E-04
CD80,7.09E-04
LAD1,7.09E-04
TIE1,7.09E-04
ASAP2,7.09E-04
TCF25,7.09E-04
KLHDC3,7.09E-04
FNBP1L,7.09E-04
DALRD3,7.09E-04
PRDM10,7.09E-04
ZNF506,7.09E-04
PPM1F,7.09E-04
COPS3,7.09E-04
WDR73,7.09E-04
GJA4,7.09E-04
ASNS,7.09E-04
SIRPAP1 /// SIRPAP1,7.09E-04
PACSIN2,7.09E-04
TBX6,7.09E-04
ZNF202,7.09E-04
LST1,7.09E-04
CNN3,7.09E-04
DHRS1,7.09E-04
RYK,7.09E-04
GSTA3,7.08E-04
ARAP3,7.08E-04
OAS3,7.08E-04
DGAT1,7.08E-04
IGF2BP2,7.08E-04
PIGT,7.08E-04
NRG1,7.08E-04
ARHGAP44,7.08E-04
UBE3A,7.08E-04
EID1,7.08E-04
WDR91,7.08E-04
CDT1,7.08E-04
COMMD8,7.08E-04
CUL5,7.08E-04
TBC1D15,7.08E-04
ZNF432,7.08E-04
ANKH,7.08E-04
GCA,7.08E-04
PRRG4,7.08E-04
BCAS2,7.08E-04
CD68 /// LOC101928634 /// SNORA67,7.08E-04
SRPK2,7.08E-04
MED14,7.08E-04
FAM45A /// FAM45B,7.08E-04
GPI,7.08E-04
GALNT12,7.08E-04
COCH,7.08E-04
EIF4A1 /// LOC101928634 /// SENP3-EIF4A1 /// SNORA48 /// SNORA67 /// SNORD10,7.08E-04
TEC,7.08E-04
CSF2RA,7.08E-04
FBXO11,7.08E-04
VHL,7.08E-04
MSH3,7.07E-04
LZTR1,7.07E-04
FOLH1,7.07E-04
SOAT1,7.07E-04
ARPC3,7.07E-04
PYCR1,7.07E-04
EEF1A1,7.07E-04
IQCB1,7.07E-04
NUPR1,7.07E-04
FMNL1,7.07E-04
FBXW11,7.07E-04
TGFBI,7.07E-04
CEP135,7.07E-04
C1GALT1,7.07E-04
CRABP2,7.07E-04
PPEF1,7.07E-04
FPGT-TNNI3K /// TNNI3K,7.07E-04
VWA7,7.07E-04
CSDC2,7.07E-04
CEPT1,7.07E-04
CTSA,7.07E-04
MTERF1,7.06E-04
CLEC11A,7.06E-04
KCNE2,7.06E-04
RPARP-AS1,7.06E-04
RBM7,7.06E-04
CDK5RAP1,7.06E-04
SMARCA1,7.06E-04
DNAI1,7.06E-04
PIAS1,7.06E-04
RARS,7.06E-04
APBA1,7.06E-04
CST6,7.06E-04
DCP1A,7.06E-04
TM2D1,7.06E-04
IPO9,7.06E-04
DDX18,7.06E-04
MANEA,7.06E-04
NRGN,7.06E-04
TBCD,7.06E-04
TFDP3,7.06E-04
PLA1A,7.06E-04
LGI2,7.06E-04
PRICKLE4 /// TOMM6,7.06E-04
ARC,7.06E-04
GPX7,7.06E-04
LAS1L,7.06E-04
SLC2A9,7.06E-04
KLK5,7.06E-04
DMXL1,7.06E-04
SUGCT,7.06E-04
SCAI,7.06E-04
RPL34,7.05E-04
RPL39L,7.05E-04
NDUFA4L2,7.05E-04
CLCNKA /// CLCNKB,7.05E-04
ARID4A,7.05E-04
ANAPC15,7.05E-04
HRH2,7.05E-04
SKIV2L,7.05E-04
CD34,7.05E-04
HMGCS2,7.05E-04
AURKC,7.05E-04
PRR14L,7.05E-04
SEC14L1,7.05E-04
MOB3B,7.05E-04
ARHGAP6,7.05E-04
PDGFRB,7.05E-04
CSNK2B,7.05E-04
ALDH1A3,7.05E-04
THBS2,7.05E-04
PHLDA1,7.05E-04
TRPC4AP,7.05E-04
CRTAC1,7.05E-04
ARMCX3,7.05E-04
ECEL1,7.05E-04
CNOT4,7.05E-04
MCUR1,7.05E-04
ASAP1,7.05E-04
CNTN2,7.05E-04
ATP6V0A1,7.05E-04
TRMT61B,7.05E-04
CSTF2,7.05E-04
NDUFAF7,7.05E-04
KRT18,7.05E-04
ZKSCAN4,7.05E-04
KIF20B,7.05E-04
SPAG9,7.05E-04
RHOQ,7.05E-04
B4GALT4,7.05E-04
PADI3,7.04E-04
SCARF1,7.04E-04
PPOX,7.04E-04
FUT1,7.04E-04
NXT2,7.04E-04
B4GALT3,7.04E-04
POLD4,7.04E-04
B3GALNT1,7.04E-04
APAF1,7.04E-04
TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2,7.04E-04
IL2RG,7.04E-04
G3BP2,7.04E-04
ANKFY1,7.04E-04
MTMR1,7.04E-04
VCAM1,7.04E-04
IL17B,7.04E-04
NSA2,7.04E-04
NEO1,7.04E-04
RBL1,7.04E-04
PXMP2,7.04E-04
PAAF1,7.04E-04
SYN2,7.04E-04
AREL1,7.04E-04
SLC16A2,7.04E-04
PRPF38B,7.04E-04
KLK6,7.04E-04
MSH2,7.04E-04
PUS7,7.04E-04
PEG10,7.04E-04
ZNF343,7.04E-04
C7orf49,7.04E-04
FCGR1A,7.04E-04
HMGCR,7.04E-04
GNRHR,7.04E-04
ZCCHC24,7.04E-04
IL16,7.03E-04
WDR82,7.03E-04
CAMSAP1,7.03E-04
RAB3B,7.03E-04
RNF216,7.03E-04
SHBG,7.03E-04
CALCOCO2,7.03E-04
FASTKD3,7.03E-04
AGBL5,7.03E-04
CYR61,7.03E-04
CD164,7.03E-04
SUGP2,7.03E-04
PADI2,7.03E-04
MCOLN1,7.03E-04
JAK2,7.03E-04
PRPF6,7.03E-04
PTPRH,7.03E-04
HYAL1,7.03E-04
TMEM131,7.03E-04
CD22,7.03E-04
TMED1,7.03E-04
SSRP1,7.03E-04
CCDC47,7.03E-04
PRPF19,7.03E-04
SPX,7.03E-04
ANO1,7.03E-04
FKBP2,7.02E-04
SNX6,7.02E-04
TIAM1,7.02E-04
FTCD,7.02E-04
CAPN7,7.02E-04
PTX3,7.02E-04
IGLVIVOR22-1 /// IGLVIVOR22-1,7.02E-04
RNF13,7.02E-04
TRIM2,7.02E-04
FYN,7.02E-04
RRM1,7.02E-04
PDCD10,7.02E-04
TTC4,7.02E-04
TRIM58,7.02E-04
DACT1,7.02E-04
FKBP4,7.02E-04
ECD,7.02E-04
C14orf132,7.02E-04
TNFAIP8,7.02E-04
EPHB1,7.02E-04
CCDC186,7.02E-04
MEAF6,7.02E-04
IGF2R,7.02E-04
RBM12,7.02E-04
BCL2L1,7.01E-04
MAP1LC3C,7.01E-04
RPS6KA6,7.01E-04
GAB1,7.01E-04
HIST1H2BK,7.01E-04
C6orf106,7.01E-04
EPPK1,7.01E-04
MPHOSPH8,7.01E-04
MAGT1,7.01E-04
TMEM50B,7.01E-04
USP48,7.01E-04
HDHD3,7.01E-04
BTF3P11,7.01E-04
COL4A4,7.01E-04
NDUFC2 /// NDUFC2-KCTD14,7.01E-04
WDR6,7.01E-04
RANGAP1,7.01E-04
NRAS,7.01E-04
SLC2A8,7.01E-04
ACKR4,7.01E-04
GTF2I,7.01E-04
ZNF214,7.01E-04
ATRNL1,7.01E-04
FGF1,7.01E-04
CD84,7.01E-04
BTG2,7.01E-04
TRIM38,7.01E-04
TMEM120B,7.01E-04
PCBP2,7.01E-04
FADD,7.01E-04
TUSC3,7.01E-04
KIAA0586,7.01E-04
MYCBP2,7.01E-04
PCYT2,7.01E-04
BCKDHA,7.01E-04
ZNF239,7.01E-04
EML1,7.00E-04
C19orf24,7.00E-04
ANKRD53,7.00E-04
KANSL3,7.00E-04
DONSON,7.00E-04
ARG2,7.00E-04
ZC2HC1C,7.00E-04
PON2,7.00E-04
ZBTB11,7.00E-04
IKZF3,7.00E-04
SLC35G2,7.00E-04
PIGA,7.00E-04
BCL3 /// MIR8085,7.00E-04
ADRM1,7.00E-04
HSD17B4,7.00E-04
EDA,7.00E-04
ZNF544,7.00E-04
PCDHGA10,7.00E-04
TMEM223,7.00E-04
RPH3AL,7.00E-04
WEE1,7.00E-04
ADAMTS1,7.00E-04
FPR1,7.00E-04
ZNF281,7.00E-04
ARHGEF10,7.00E-04
HRC,7.00E-04
SERPINF1,7.00E-04
ZBTB48,7.00E-04
HIF3A,7.00E-04
STAP1,7.00E-04
DLEU2,7.00E-04
MED25,7.00E-04
HIST1H2AG /// HIST1H2AH /// HIST1H2AI /// HIST1H2AK /// HIST1H2AL /// HIST1H2AM,7.00E-04
EDIL3,7.00E-04
KRT8P12,7.00E-04
ARSB,7.00E-04
LARP1,7.00E-04
PARP2,6.99E-04
CADM3,6.99E-04
RAB28,6.99E-04
KCND3,6.99E-04
TTC12,6.99E-04
SMCHD1,6.99E-04
ENOX1,6.99E-04
EEF1DP5 /// EEF1DP5,6.99E-04
PEX6,6.99E-04
ABCA12,6.99E-04
HSPB8,6.99E-04
SFTPD,6.99E-04
RAPGEF2,6.99E-04
DEPDC5,6.99E-04
NAT6,6.99E-04
KLHL36,6.99E-04
TARBP2,6.99E-04
WASF2,6.99E-04
GADD45A,6.99E-04
SLC1A3,6.99E-04
GMFG,6.99E-04
IQCE,6.99E-04
NXF1,6.99E-04
CYP2A7,6.99E-04
CPSF6,6.99E-04
FYCO1,6.98E-04
PLEKHO2,6.98E-04
CCNF,6.98E-04
ERLIN1,6.98E-04
NCK1,6.98E-04
SIGLEC9,6.98E-04
NME7,6.98E-04
GABRD,6.98E-04
RFPL1S,6.98E-04
RPL35A,6.98E-04
EIF4ENIF1,6.98E-04
IGLL5,6.98E-04
CEACAM3,6.98E-04
MYD88,6.98E-04
PRMT2,6.98E-04
RPL7A /// SNORD24 /// SNORD36A /// SNORD36B,6.98E-04
ZNF106,6.98E-04
TSC22D4,6.98E-04
ABCC1,6.98E-04
SCN2A,6.98E-04
RPS27,6.98E-04
DLEU1,6.98E-04
CHMP1B,6.98E-04
CCDC9,6.98E-04
EEF1B2 /// SNORA41,6.98E-04
LMO3,6.98E-04
ZNF365,6.98E-04
RUFY1,6.98E-04
WDR78,6.98E-04
NUDT9,6.97E-04
CTSL,6.97E-04
TK2,6.97E-04
COPS4,6.97E-04
ADAMTS8,6.97E-04
ANXA9,6.97E-04
MAP1LC3B,6.97E-04
PLXDC2,6.97E-04
PIGB,6.97E-04
MRPS28,6.97E-04
SEC62,6.97E-04
MPI,6.97E-04
FLOT2,6.97E-04
MAGOHB,6.97E-04
ZRSR2,6.97E-04
ANG,6.97E-04
ABCB9,6.97E-04
EMC7,6.97E-04
NOL10,6.97E-04
RPS27L,6.97E-04
ERMAP,6.97E-04
REV1,6.97E-04
AKR1C2 /// LOC101930400,6.97E-04
CYP1B1,6.96E-04
EPB41,6.96E-04
SEMA7A,6.96E-04
STRN,6.96E-04
DENND4A,6.96E-04
OGFR,6.96E-04
XPNPEP2,6.96E-04
TMEM80,6.96E-04
TWF1,6.96E-04
RPS3,6.96E-04
TBCA,6.96E-04
ESD,6.96E-04
MYO5A,6.96E-04
KCNJ5,6.96E-04
TGDS,6.96E-04
CYP4B1,6.96E-04
SCN3B,6.96E-04
TRAM2,6.96E-04
SDF4,6.96E-04
PDCD11,6.96E-04
MOSPD1,6.96E-04
EDEM1,6.96E-04
PCK1,6.96E-04
GIPR,6.96E-04
KCNF1,6.96E-04
CDK18,6.96E-04
RAB29,6.96E-04
TRIT1,6.96E-04
CABYR,6.96E-04
NUFIP1,6.96E-04
UBR4,6.96E-04
DCTN6,6.96E-04
TTC27,6.96E-04
PCSK1N,6.96E-04
FBXL7,6.96E-04
GSDMB,6.96E-04
